name,label
Ses01M_script01_3_M002,1
Ses01M_script01_3_M004,3
Ses01M_script01_3_M006,3
Ses01M_script01_3_M007,3
Ses01M_script01_3_M009,2
Ses01M_script01_3_M014,3
Ses01M_script01_3_M016,2
Ses01M_script01_3_M018,2
Ses01M_script01_3_M019,2
Ses01M_script01_3_M020,1
Ses01M_script01_3_M021,1
Ses01M_script01_3_M022,1
Ses01M_script01_3_M023,1
Ses01M_script01_3_M024,1
Ses01M_script01_3_M025,1
Ses01M_script01_3_M026,1
Ses01M_script01_3_M027,1
Ses01M_script01_3_M028,1
Ses01M_script01_3_M029,1
Ses01M_script01_3_M030,1
Ses01M_script01_3_M031,1
Ses01M_script01_3_M032,1
Ses01M_script01_3_M033,1
Ses01M_script01_3_M034,1
Ses01M_script01_3_M035,1
Ses01M_script01_3_M036,1
Ses01M_script01_3_M037,1
Ses01M_script01_3_M038,1
Ses01M_script01_3_M039,1
Ses01M_script01_3_M040,1
Ses01M_script01_3_M041,1
Ses01M_script01_3_M043,2
Ses01M_script03_2_F006,3
Ses01M_script03_2_F010,3
Ses01M_script03_2_F011,0
Ses01M_script03_2_F015,0
Ses01M_script03_2_F017,0
Ses01M_script03_2_F022,0
Ses01M_script03_2_F023,0
Ses01M_script03_2_F024,0
Ses01M_script03_2_F025,0
Ses01M_script03_2_F026,0
Ses01M_script03_2_F027,0
Ses01M_script03_2_F028,0
Ses01M_script03_2_F029,0
Ses01M_script03_2_F030,0
Ses01M_script03_2_F031,0
Ses01M_script03_2_F033,0
Ses01M_script03_2_F034,0
Ses01M_script03_2_F035,0
Ses01M_script03_2_F036,0
Ses01M_script03_2_F037,0
Ses01M_script03_2_F038,0
Ses01M_script03_2_F039,0
Ses01M_script03_2_F040,0
Ses01M_script03_2_F041,0
Ses01M_script03_2_M012,3
Ses01M_script03_2_M013,3
Ses01M_script03_2_M018,3
Ses01M_script03_2_M022,0
Ses01M_script03_2_M023,0
Ses01M_script03_2_M024,0
Ses01M_script03_2_M025,0
Ses01M_script03_2_M026,0
Ses01M_script03_2_M027,0
Ses01M_script03_2_M028,0
Ses01M_script03_2_M029,0
Ses01M_script03_2_M030,0
Ses01M_script03_2_M031,0
Ses01M_script03_2_M032,0
Ses01M_script03_2_M033,0
Ses01M_script03_2_M034,0
Ses01M_script03_2_M035,0
Ses01M_script03_2_M036,0
Ses01M_script03_2_M037,0
Ses01M_script03_2_M038,0
Ses01M_script03_2_M039,0
Ses01M_script03_2_M040,0
Ses01M_script03_2_M041,0
Ses01M_script03_2_M042,0
Ses01M_script03_2_M043,0
Ses01M_impro04_F000,3
Ses01M_impro04_F002,3
Ses01M_impro04_F003,3
Ses01M_impro04_F004,3
Ses01M_impro04_F005,3
Ses01M_impro04_F006,3
Ses01M_impro04_F007,3
Ses01M_impro04_F008,3
Ses01M_impro04_F009,3
Ses01M_impro04_F010,3
Ses01M_impro04_F011,3
Ses01M_impro04_F012,3
Ses01M_impro04_F013,3
Ses01M_impro04_F014,3
Ses01M_impro04_F015,3
Ses01M_impro04_F016,3
Ses01M_impro04_F017,3
Ses01M_impro04_F018,3
Ses01M_impro04_F019,3
Ses01M_impro04_F020,3
Ses01M_impro04_F021,3
Ses01M_impro04_F022,3
Ses01M_impro04_F023,3
Ses01M_impro04_F025,3
Ses01M_impro04_M014,0
Ses01M_impro04_M018,0
Ses01M_impro04_M023,0
Ses01M_impro04_M025,3
Ses01M_impro02_F000,3
Ses01M_impro02_F009,1
Ses01M_impro02_F010,1
Ses01M_impro02_F013,1
Ses01M_impro02_F015,1
Ses01M_impro02_F017,1
Ses01M_impro02_F019,1
Ses01M_impro02_M000,3
Ses01M_impro02_M001,1
Ses01M_impro02_M002,1
Ses01M_impro02_M003,1
Ses01M_impro02_M007,1
Ses01M_impro02_M009,1
Ses01M_impro02_M010,1
Ses01M_impro02_M011,1
Ses01M_impro02_M012,1
Ses01M_impro02_M013,1
Ses01M_impro02_M014,1
Ses01M_impro02_M015,1
Ses01M_impro02_M016,1
Ses01M_impro02_M017,1
Ses01M_impro02_M018,1
Ses01M_impro02_M019,1
Ses01M_impro02_M020,1
Ses01M_impro02_M021,1
Ses01M_impro02_M022,1
Ses01M_impro02_M023,1
Ses01M_impro02_M025,1
Ses01M_impro05_F000,3
Ses01M_impro05_F001,3
Ses01M_impro05_F002,3
Ses01M_impro05_F003,3
Ses01M_impro05_F004,3
Ses01M_impro05_F005,3
Ses01M_impro05_F006,3
Ses01M_impro05_F007,3
Ses01M_impro05_F011,3
Ses01M_impro05_F012,3
Ses01M_impro05_F013,3
Ses01M_impro05_F014,3
Ses01M_impro05_F015,3
Ses01M_impro05_F016,3
Ses01M_impro05_F017,3
Ses01M_impro05_F018,3
Ses01M_impro05_F019,3
Ses01M_impro05_F020,3
Ses01M_impro05_F021,3
Ses01M_impro05_F022,3
Ses01M_impro05_F023,3
Ses01M_impro05_F024,3
Ses01M_impro05_F025,3
Ses01M_impro05_F026,3
Ses01M_impro05_F027,3
Ses01M_impro05_F028,3
Ses01M_impro05_F029,3
Ses01M_impro05_F030,3
Ses01M_impro05_F031,3
Ses01M_impro05_F032,3
Ses01M_impro05_F033,3
Ses01M_impro05_F034,3
Ses01M_impro05_M004,0
Ses01M_impro05_M005,0
Ses01M_impro05_M006,0
Ses01M_impro05_M007,0
Ses01M_impro05_M008,0
Ses01M_impro05_M015,3
Ses01M_impro05_M020,0
Ses01M_impro05_M021,0
Ses01M_impro05_M022,0
Ses01M_impro05_M023,0
Ses01M_impro05_M024,0
Ses01M_impro05_M025,0
Ses01M_impro05_M026,0
Ses01M_impro05_M027,0
Ses01M_impro05_M028,0
Ses01M_impro05_M031,0
Ses02M_impro04_F000,3
Ses02M_impro04_F001,3
Ses02M_impro04_F002,3
Ses02M_impro04_F003,3
Ses02M_impro04_F004,3
Ses02M_impro04_F005,3
Ses02M_impro04_F006,3
Ses02M_impro04_F007,3
Ses02M_impro04_F008,3
Ses02M_impro04_F009,1
Ses02M_impro04_F010,3
Ses02M_impro04_F011,3
Ses02M_impro04_F012,3
Ses02M_impro04_F014,3
Ses02M_impro04_F015,3
Ses02M_impro04_F016,3
Ses02M_impro04_M014,1
Ses02M_impro04_M019,0
Ses02M_impro04_M022,1
Ses02M_script03_2_F000,2
Ses02M_script03_2_F001,2
Ses02M_script03_2_F002,3
Ses02M_script03_2_F003,3
Ses02M_script03_2_F005,3
Ses02M_script03_2_F006,3
Ses02M_script03_2_F007,3
Ses02M_script03_2_F009,3
Ses02M_script03_2_F011,3
Ses02M_script03_2_F012,3
Ses02M_script03_2_F014,0
Ses02M_script03_2_F015,3
Ses02M_script03_2_F019,0
Ses02M_script03_2_F023,0
Ses02M_script03_2_F024,3
Ses02M_script03_2_F028,0
Ses02M_script03_2_F035,0
Ses02M_script03_2_F036,0
Ses02M_script03_2_F037,0
Ses02M_script03_2_F038,0
Ses02M_script03_2_F039,0
Ses02M_script03_2_F040,0
Ses02M_script03_2_F041,0
Ses02M_script03_2_F042,0
Ses02M_script03_2_M000,3
Ses02M_script03_2_M001,0
Ses02M_script03_2_M003,0
Ses02M_script03_2_M005,0
Ses02M_script03_2_M007,0
Ses02M_script03_2_M010,3
Ses02M_script03_2_M011,3
Ses02M_script03_2_M012,3
Ses02M_script03_2_M016,3
Ses02M_script03_2_M018,3
Ses02M_script03_2_M024,3
Ses02M_script03_2_M026,0
Ses02M_script03_2_M027,0
Ses02M_script03_2_M031,0
Ses02M_script03_2_M032,3
Ses02M_script03_2_M033,3
Ses02M_script03_2_M039,0
Ses02M_script03_2_M040,0
Ses02M_script03_2_M041,0
Ses02M_script03_2_M042,0
Ses02M_script03_2_M043,0
Ses02M_script03_2_M044,0
Ses02M_script03_2_M045,0
Ses02M_script03_2_M046,0
Ses02M_script03_2_M047,0
Ses02M_impro02_F000,1
Ses02M_impro02_F001,1
Ses02M_impro02_F002,1
Ses02M_impro02_F003,1
Ses02M_impro02_F004,1
Ses02M_impro02_F005,1
Ses02M_impro02_F006,1
Ses02M_impro02_F007,1
Ses02M_impro02_F008,1
Ses02M_impro02_F009,1
Ses02M_impro02_F010,1
Ses02M_impro02_F012,1
Ses02M_impro02_F013,1
Ses02M_impro02_F014,1
Ses02M_impro02_M000,1
Ses02M_impro02_M001,1
Ses02M_impro02_M002,1
Ses02M_impro02_M007,1
Ses02M_impro02_M008,1
Ses02M_impro02_M009,1
Ses02M_impro02_M013,1
Ses02M_impro02_M014,3
Ses02M_impro02_M017,1
Ses02M_impro02_M018,1
Ses02M_impro06_F002,1
Ses02M_impro06_F003,1
Ses02M_impro06_F004,1
Ses02M_impro06_F005,1
Ses02M_impro06_F006,1
Ses02M_impro06_F007,1
Ses02M_impro06_F008,1
Ses02M_impro06_F009,1
Ses02M_impro06_F010,1
Ses02M_impro06_F011,1
Ses02M_impro06_F012,1
Ses02M_impro06_F013,1
Ses02M_impro06_F014,1
Ses02M_impro06_F015,1
Ses02M_impro06_F016,1
Ses02M_impro06_F017,1
Ses02M_impro06_F018,1
Ses02M_impro06_M000,1
Ses02M_impro06_M001,1
Ses02M_impro06_M002,1
Ses02M_impro06_M003,1
Ses02M_impro06_M004,1
Ses02M_impro06_M005,1
Ses02M_impro06_M006,1
Ses02M_impro06_M007,1
Ses02M_impro06_M008,1
Ses02M_impro06_M009,1
Ses02M_impro06_M010,1
Ses02M_impro06_M011,1
Ses02M_impro06_M012,1
Ses02M_impro06_M013,1
Ses02M_impro06_M014,1
Ses02M_impro06_M015,1
Ses02M_impro06_M016,1
Ses02M_impro06_M017,1
Ses02M_impro06_M018,1
Ses02M_impro06_M019,1
Ses02M_impro06_M020,1
Ses02M_impro06_M021,1
Ses02M_impro06_M022,1
Ses02M_impro06_M023,1
Ses02M_script01_2_F000,0
Ses02M_script01_2_F001,0
Ses02M_script01_2_F002,0
Ses02M_script01_2_F003,0
Ses02M_script01_2_F005,0
Ses02M_script01_2_F006,0
Ses02M_script01_2_F010,0
Ses02M_script01_2_F013,1
Ses02M_script01_2_M001,3
Ses02M_script01_2_M004,3
Ses02M_script01_2_M005,3
Ses02M_script01_2_M007,3
Ses02M_script01_2_M016,0
Ses02M_script01_2_M017,0
Ses02F_script01_1_F004,1
Ses02F_script01_1_F005,1
Ses02F_script01_1_F006,1
Ses02F_script01_1_F017,1
Ses02F_script01_1_F018,3
Ses02F_script01_1_F019,0
Ses02F_script01_1_F021,3
Ses02F_script01_1_F025,3
Ses02F_script01_1_F026,3
Ses02F_script01_1_F027,3
Ses02F_script01_1_F028,1
Ses02F_script01_1_F036,0
Ses02F_script01_1_F037,0
Ses02F_script01_1_F038,0
Ses02F_script01_1_F040,0
Ses02F_script01_1_F044,1
Ses02F_script01_1_M011,0
Ses02F_script01_1_M013,0
Ses02F_script01_1_M017,3
Ses02F_script01_1_M021,0
Ses02F_script01_1_M023,0
Ses02F_script01_1_M025,0
Ses02F_script01_1_M027,1
Ses02F_script01_1_M029,3
Ses02F_script01_1_M036,0
Ses02F_script01_1_M037,0
Ses02F_script01_1_M038,0
Ses02F_script01_1_M040,3
Ses02F_script01_1_M043,3
Ses02F_script01_1_M044,3
Ses02M_impro08_F000,2
Ses02M_impro08_F001,2
Ses02M_impro08_F002,2
Ses02M_impro08_F006,3
Ses02M_impro08_F007,3
Ses02M_impro08_F008,3
Ses02M_impro08_F010,3
Ses02M_impro08_F019,3
Ses02M_impro08_F023,2
Ses02M_impro08_F024,2
Ses02M_impro08_F025,3
Ses02M_impro08_F026,3
Ses02M_impro08_F027,3
Ses02M_impro08_F028,2
Ses02M_impro08_F030,2
Ses02M_impro08_M000,3
Ses02M_impro08_M002,3
Ses02M_impro08_M003,3
Ses02M_impro08_M004,3
Ses02M_impro08_M005,3
Ses02M_impro08_M007,3
Ses02M_impro08_M008,3
Ses02M_impro08_M009,3
Ses02M_impro08_M010,3
Ses02M_impro08_M011,3
Ses02M_impro08_M012,3
Ses02M_impro08_M013,3
Ses02M_impro08_M014,3
Ses02M_impro08_M015,3
Ses02M_impro08_M016,3
Ses02M_impro08_M017,3
Ses02M_impro08_M018,3
Ses02M_impro08_M019,3
Ses02M_impro08_M020,3
Ses02M_impro08_M021,3
Ses02M_impro08_M022,3
Ses02M_impro08_M023,3
Ses02M_impro08_M024,3
Ses02M_impro08_M025,3
Ses02M_impro08_M026,3
Ses02M_impro08_M027,3
Ses02M_impro08_M028,3
Ses02M_impro08_M029,3
Ses02M_impro08_M030,3
Ses02M_impro08_M031,3
Ses02F_impro07_F001,2
Ses02F_impro07_F002,2
Ses02F_impro07_F003,2
Ses02F_impro07_F004,2
Ses02F_impro07_F005,2
Ses02F_impro07_F006,2
Ses02F_impro07_F007,2
Ses02F_impro07_F008,2
Ses02F_impro07_F009,2
Ses02F_impro07_F010,2
Ses02F_impro07_F011,2
Ses02F_impro07_F012,2
Ses02F_impro07_F013,2
Ses02F_impro07_F014,2
Ses02F_impro07_F015,2
Ses02F_impro07_F016,2
Ses02F_impro07_F017,2
Ses02F_impro07_F018,2
Ses02F_impro07_F019,2
Ses02F_impro07_F020,2
Ses02F_impro07_F021,2
Ses02F_impro07_F022,2
Ses02F_impro07_F023,2
Ses02F_impro07_F024,2
Ses02F_impro07_F025,2
Ses02F_impro07_F026,2
Ses02F_impro07_F027,2
Ses02F_impro07_F028,2
Ses02F_impro07_F029,2
Ses02F_impro07_F030,2
Ses02F_impro07_F031,2
Ses02F_impro07_F032,2
Ses02F_impro07_F033,2
Ses02F_impro07_F034,2
Ses02F_impro07_F035,2
Ses02F_impro07_F036,2
Ses02F_impro07_F037,2
Ses02F_impro07_M000,3
Ses02F_impro07_M001,2
Ses02F_impro07_M002,2
Ses02F_impro07_M003,2
Ses02F_impro07_M004,2
Ses02F_impro07_M005,2
Ses02F_impro07_M006,2
Ses02F_impro07_M007,2
Ses02F_impro07_M008,2
Ses02F_impro07_M009,2
Ses02F_impro07_M010,2
Ses02F_impro07_M011,2
Ses02F_impro07_M016,3
Ses02F_impro07_M017,2
Ses02F_impro07_M018,2
Ses02F_impro07_M019,2
Ses02F_impro07_M023,2
Ses02F_impro07_M027,2
Ses02F_impro07_M028,2
Ses02F_impro07_M029,2
Ses02F_impro07_M034,2
Ses02M_impro05_F000,3
Ses02M_impro05_F001,3
Ses02M_impro05_F002,3
Ses02M_impro05_F003,3
Ses02M_impro05_F004,3
Ses02M_impro05_F005,3
Ses02M_impro05_F006,3
Ses02M_impro05_F007,3
Ses02M_impro05_F008,3
Ses02M_impro05_F009,3
Ses02M_impro05_F010,3
Ses02M_impro05_F011,3
Ses02M_impro05_F012,3
Ses02M_impro05_F013,3
Ses02M_impro05_F014,3
Ses02M_impro05_F015,3
Ses02M_impro05_F016,3
Ses02M_impro05_F017,3
Ses02M_impro05_F018,3
Ses02M_impro05_F019,3
Ses02M_impro05_F020,3
Ses02M_impro05_F021,3
Ses02M_impro05_F023,3
Ses02M_impro05_F024,3
Ses02M_impro05_F025,3
Ses02M_impro05_F026,3
Ses02M_impro05_M000,3
Ses02M_impro05_M001,3
Ses02M_impro05_M002,3
Ses02M_impro05_M003,3
Ses02M_impro05_M013,0
Ses02M_impro05_M016,0
Ses02M_impro05_M018,0
Ses02M_impro05_M025,0
Ses02M_impro05_M026,0
Ses02F_script01_3_F009,1
Ses02F_script01_3_F012,2
Ses02F_script01_3_F013,2
Ses02F_script01_3_F014,2
Ses02F_script01_3_F016,2
Ses02F_script01_3_F020,1
Ses02F_script01_3_F021,1
Ses02F_script01_3_F022,1
Ses02F_script01_3_F023,1
Ses02F_script01_3_F024,1
Ses02F_script01_3_F025,1
Ses02F_script01_3_F026,1
Ses02F_script01_3_F029,2
Ses02F_script01_3_M001,3
Ses02F_script01_3_M010,2
Ses02F_script01_3_M020,1
Ses02F_script01_3_M021,1
Ses02F_script01_3_M022,1
Ses02F_script01_3_M023,1
Ses02F_script01_3_M024,1
Ses02F_script01_3_M025,1
Ses02F_script01_3_M026,1
Ses02F_script01_3_M027,1
Ses02F_script01_3_M028,1
Ses02F_script01_3_M029,1
Ses02F_script01_3_M030,1
Ses02F_script01_3_M031,1
Ses02F_script01_3_M032,1
Ses02F_script01_3_M033,1
Ses02F_script01_3_M034,1
Ses02F_impro04_F009,1
Ses02F_impro04_F016,1
Ses02F_impro04_M000,3
Ses02F_impro04_M001,3
Ses02F_impro04_M003,3
Ses02F_impro04_M004,3
Ses02F_impro04_M005,3
Ses02F_impro04_M006,3
Ses02F_impro04_M007,3
Ses02F_impro04_M008,3
Ses02F_impro04_M009,3
Ses02F_impro04_M010,3
Ses02F_impro04_M011,3
Ses02F_impro04_M012,3
Ses02F_impro04_M013,3
Ses02F_impro04_M015,3
Ses02F_impro04_M016,3
Ses02F_impro04_M017,3
Ses02F_impro04_M018,3
Ses02F_impro04_M019,3
Ses02M_script02_1_F000,3
Ses02M_script02_1_F001,3
Ses02M_script02_1_F005,3
Ses02M_script02_1_F006,3
Ses02M_script02_1_F011,3
Ses02M_script02_1_F016,1
Ses02M_script02_1_F017,3
Ses02M_script02_1_F018,0
Ses02M_script02_1_F020,3
Ses02M_script02_1_F021,3
Ses02M_script02_1_M000,2
Ses02M_script02_1_M001,2
Ses02M_script02_1_M003,2
Ses02M_script02_1_M004,2
Ses02M_script02_1_M005,2
Ses02M_script02_1_M006,2
Ses02M_script02_1_M013,2
Ses02M_script02_1_M014,2
Ses02M_script02_1_M015,2
Ses02M_script02_1_M016,2
Ses02M_script02_1_M023,2
Ses02M_script02_1_M024,2
Ses02M_script02_1_M025,2
Ses02M_script02_1_M026,2
Ses02M_script02_1_M028,2
Ses02M_script02_1_M029,2
Ses02M_script02_1_M035,2
Ses02M_script02_1_M036,2
Ses02M_script02_1_M037,2
Ses02M_script02_1_M038,2
Ses02M_script02_1_M039,2
Ses02M_script02_1_M040,2
Ses02M_script02_1_M041,2
Ses02M_script02_1_M042,2
Ses02M_impro01_F000,3
Ses02M_impro01_F001,3
Ses02M_impro01_F002,3
Ses02M_impro01_F003,3
Ses02M_impro01_F004,3
Ses02M_impro01_F005,3
Ses02M_impro01_F006,3
Ses02M_impro01_F015,3
Ses02M_impro01_F016,3
Ses02M_impro01_M001,3
Ses02M_impro01_M002,3
Ses02M_impro01_M003,3
Ses02M_impro01_M004,3
Ses02M_impro01_M005,3
Ses02M_impro01_M007,0
Ses02M_impro01_M008,0
Ses02M_impro01_M009,0
Ses02M_impro01_M010,0
Ses02M_impro01_M011,0
Ses02M_impro01_M018,0
Ses02M_impro01_M019,0
Ses02M_impro07_F000,2
Ses02M_impro07_F001,2
Ses02M_impro07_F003,2
Ses02M_impro07_F004,2
Ses02M_impro07_F005,2
Ses02M_impro07_F006,2
Ses02M_impro07_F007,2
Ses02M_impro07_F008,2
Ses02M_impro07_F009,2
Ses02M_impro07_F010,2
Ses02M_impro07_F011,2
Ses02M_impro07_F012,2
Ses02M_impro07_F013,2
Ses02M_impro07_F014,2
Ses02M_impro07_F015,2
Ses02M_impro07_F016,2
Ses02M_impro07_F017,2
Ses02M_impro07_F018,2
Ses02M_impro07_F019,2
Ses02M_impro07_F020,2
Ses02M_impro07_F021,2
Ses02M_impro07_F022,2
Ses02M_impro07_F023,2
Ses02M_impro07_F024,2
Ses02M_impro07_F025,2
Ses02M_impro07_F026,2
Ses02M_impro07_F027,2
Ses02M_impro07_F028,2
Ses02M_impro07_F029,2
Ses02M_impro07_M002,2
Ses02M_impro07_M006,2
Ses02M_impro07_M007,2
Ses02M_impro07_M008,2
Ses02M_impro07_M009,2
Ses02M_impro07_M010,2
Ses02M_impro07_M011,2
Ses02M_impro07_M013,2
Ses02M_impro07_M014,2
Ses02M_impro07_M015,2
Ses02M_impro07_M017,2
Ses02M_impro07_M018,2
Ses02M_impro07_M019,2
Ses02M_impro07_M020,2
Ses02M_impro07_M021,2
Ses02M_impro07_M022,2
Ses02M_impro07_M023,2
Ses02M_impro07_M024,2
Ses02M_impro07_M025,2
Ses02M_impro07_M026,2
Ses02M_impro07_M029,2
Ses02M_impro07_M030,2
Ses02M_impro07_M031,2
Ses02M_impro07_M032,2
Ses02F_impro01_F000,3
Ses02F_impro01_F018,0
Ses02F_impro01_F019,0
Ses02F_impro01_F020,0
Ses02F_impro01_F021,0
Ses02F_impro01_M000,3
Ses02F_impro01_M001,3
Ses02F_impro01_M002,3
Ses02F_impro01_M004,3
Ses02F_impro01_M017,0
Ses02F_impro01_M019,0
Ses02F_script02_2_F000,3
Ses02F_script02_2_F005,0
Ses02F_script02_2_F006,0
Ses02F_script02_2_F011,0
Ses02F_script02_2_F015,1
Ses02F_script02_2_F016,1
Ses02F_script02_2_F017,1
Ses02F_script02_2_F018,1
Ses02F_script02_2_F019,1
Ses02F_script02_2_F020,1
Ses02F_script02_2_F021,1
Ses02F_script02_2_F022,1
Ses02F_script02_2_F024,1
Ses02F_script02_2_F031,1
Ses02F_script02_2_F033,1
Ses02F_script02_2_F034,1
Ses02F_script02_2_F035,1
Ses02F_script02_2_F038,1
Ses02F_script02_2_F041,2
Ses02F_script02_2_F042,2
Ses02F_script02_2_F043,2
Ses02F_script02_2_F044,1
Ses02F_script02_2_F045,2
Ses02F_script02_2_M000,2
Ses02F_script02_2_M001,3
Ses02F_script02_2_M002,3
Ses02F_script02_2_M003,3
Ses02F_script02_2_M005,3
Ses02F_script02_2_M007,3
Ses02F_script02_2_M009,3
Ses02F_script02_2_M010,3
Ses02F_script02_2_M013,3
Ses02F_script02_2_M016,3
Ses02F_script02_2_M017,3
Ses02F_script02_2_M018,3
Ses02F_script02_2_M019,3
Ses02F_script02_2_M020,3
Ses02F_script02_2_M021,3
Ses02F_script02_2_M022,3
Ses02F_script02_2_M023,3
Ses02F_script02_2_M029,0
Ses02F_script02_2_M031,1
Ses02F_script02_2_M033,3
Ses02F_script02_2_M034,3
Ses02F_script02_2_M035,1
Ses02F_script02_2_M036,1
Ses02F_script02_2_M037,1
Ses02F_script02_2_M038,1
Ses02F_script02_2_M041,2
Ses02F_script02_2_M042,2
Ses02F_script02_2_M043,2
Ses02F_script02_2_M045,2
Ses02F_script02_2_M046,2
Ses02F_impro02_F000,1
Ses02F_impro02_F001,1
Ses02F_impro02_F002,1
Ses02F_impro02_F003,1
Ses02F_impro02_F004,1
Ses02F_impro02_F005,1
Ses02F_impro02_F006,1
Ses02F_impro02_F007,1
Ses02F_impro02_F008,1
Ses02F_impro02_F009,1
Ses02F_impro02_F010,1
Ses02F_impro02_F011,1
Ses02F_impro02_F012,1
Ses02F_impro02_F013,1
Ses02F_impro02_M007,1
Ses02F_impro02_M012,1
Ses02F_impro03_F000,2
Ses02F_impro03_F001,2
Ses02F_impro03_F004,2
Ses02F_impro03_F009,2
Ses02F_impro03_F011,2
Ses02F_impro03_F012,2
Ses02F_impro03_F013,2
Ses02F_impro03_F014,2
Ses02F_impro03_F015,2
Ses02F_impro03_F016,2
Ses02F_impro03_F017,2
Ses02F_impro03_F018,2
Ses02F_impro03_F019,2
Ses02F_impro03_F021,2
Ses02F_impro03_F023,2
Ses02F_impro03_F024,2
Ses02F_impro03_F026,2
Ses02F_impro03_F027,2
Ses02F_impro03_F028,2
Ses02F_impro03_F029,2
Ses02F_impro03_F030,2
Ses02F_impro03_M001,3
Ses02F_impro03_M004,2
Ses02F_impro03_M005,2
Ses02F_impro03_M009,2
Ses02F_impro03_M010,2
Ses02F_impro03_M011,2
Ses02F_impro03_M012,2
Ses02F_impro03_M013,3
Ses02F_impro03_M014,3
Ses02F_impro03_M015,3
Ses02F_impro03_M016,3
Ses02F_impro03_M017,3
Ses02F_impro03_M018,3
Ses02F_impro03_M019,2
Ses02F_impro03_M020,2
Ses02F_impro03_M022,2
Ses02F_impro03_M023,2
Ses02F_impro03_M024,2
Ses02F_impro03_M025,2
Ses02F_impro03_M026,2
Ses02F_impro06_F000,1
Ses02F_impro06_F001,1
Ses02F_impro06_F002,1
Ses02F_impro06_F003,1
Ses02F_impro06_F004,1
Ses02F_impro06_F005,1
Ses02F_impro06_F006,1
Ses02F_impro06_F007,1
Ses02F_impro06_F008,1
Ses02F_impro06_F009,1
Ses02F_impro06_F010,1
Ses02F_impro06_F011,1
Ses02F_impro06_F012,1
Ses02F_impro06_F013,1
Ses02F_impro06_F014,1
Ses02F_impro06_M000,3
Ses02F_impro06_M001,3
Ses02F_impro06_M002,3
Ses02F_impro06_M003,3
Ses02F_impro06_M004,3
Ses02F_impro06_M005,3
Ses02F_impro06_M006,3
Ses02F_impro06_M007,3
Ses02F_impro06_M008,3
Ses02F_impro06_M009,3
Ses02F_impro06_M010,3
Ses02F_impro06_M011,3
Ses02F_impro06_M012,3
Ses02F_impro06_M013,3
Ses02F_impro06_M014,3
Ses02F_impro06_M015,3
Ses02F_impro06_M016,3
Ses02F_impro06_M017,3
Ses02F_impro06_M018,3
Ses02F_impro06_M019,3
Ses02F_impro05_F000,3
Ses02F_impro05_F001,3
Ses02F_impro05_F004,3
Ses02F_impro05_F006,0
Ses02F_impro05_F010,0
Ses02F_impro05_F019,0
Ses02F_impro05_M000,3
Ses02F_impro05_M001,3
Ses02F_impro05_M002,3
Ses02F_impro05_M003,3
Ses02F_impro05_M004,3
Ses02F_impro05_M005,3
Ses02F_impro05_M006,3
Ses02F_impro05_M007,3
Ses02F_impro05_M008,3
Ses02F_impro05_M009,3
Ses02F_impro05_M010,3
Ses02F_impro05_M011,3
Ses02F_impro05_M012,3
Ses02F_impro05_M013,3
Ses02F_impro05_M014,3
Ses02F_impro05_M015,3
Ses02F_impro05_M016,3
Ses02F_impro05_M017,3
Ses02F_impro05_M018,3
Ses02F_impro05_M019,3
Ses02F_impro05_M020,3
Ses02F_impro05_M021,3
Ses02M_impro03_F000,2
Ses02M_impro03_F001,2
Ses02M_impro03_F003,2
Ses02M_impro03_F004,2
Ses02M_impro03_F005,2
Ses02M_impro03_F007,2
Ses02M_impro03_F008,2
Ses02M_impro03_F011,2
Ses02M_impro03_F012,2
Ses02M_impro03_F013,2
Ses02M_impro03_F014,2
Ses02M_impro03_F015,2
Ses02M_impro03_F016,2
Ses02M_impro03_F017,2
Ses02M_impro03_F018,2
Ses02M_impro03_F020,2
Ses02M_impro03_F023,2
Ses02M_impro03_F024,2
Ses02M_impro03_F028,2
Ses02M_impro03_M000,2
Ses02M_impro03_M001,2
Ses02M_impro03_M005,2
Ses02M_impro03_M008,2
Ses02M_impro03_M009,2
Ses02M_impro03_M010,2
Ses02M_impro03_M011,2
Ses02M_impro03_M012,2
Ses02M_impro03_M014,2
Ses02M_impro03_M015,2
Ses02M_impro03_M016,2
Ses02M_impro03_M017,2
Ses02M_impro03_M018,2
Ses02M_impro03_M019,2
Ses02M_impro03_M020,2
Ses02M_impro03_M021,2
Ses02M_impro03_M024,2
Ses02M_impro03_M026,2
Ses02M_impro03_M027,2
Ses02M_impro03_M028,2
Ses02M_impro03_M030,2
Ses02M_impro03_M031,2
Ses02M_script01_3_F001,2
Ses02M_script01_3_F002,2
Ses02M_script01_3_F003,2
Ses02M_script01_3_F007,2
Ses02M_script01_3_F008,3
Ses02M_script01_3_F009,2
Ses02M_script01_3_F012,2
Ses02M_script01_3_F013,2
Ses02M_script01_3_F019,1
Ses02M_script01_3_F021,1
Ses02M_script01_3_F025,1
Ses02M_script01_3_F026,1
Ses02M_script01_3_F027,1
Ses02M_script01_3_F028,2
Ses02M_script01_3_M000,2
Ses02M_script01_3_M010,2
Ses02M_script01_3_M014,2
Ses02M_script01_3_M015,2
Ses02M_script01_3_M020,1
Ses02M_script01_3_M021,1
Ses02M_script01_3_M022,1
Ses02M_script01_3_M025,1
Ses02M_script01_3_M026,1
Ses02M_script01_3_M027,1
Ses02M_script01_3_M028,1
Ses02M_script01_3_M029,1
Ses02M_script01_3_M030,1
Ses02M_script01_3_M031,1
