dataname,newdataname,newdatabegin,newdataend,newdataemotion
Ses04M_impro05,Ses04M_impro05_F007,69.3126,73.0400,neu
Ses04M_impro05,Ses04M_impro05_F008,73.0400,76.7000,neu
Ses04M_impro05,Ses04M_impro05_F009,77.5000,79.6400,neu
Ses04M_impro05,Ses04M_impro05_F010,89.8700,92.7589,neu
Ses04M_impro05,Ses04M_impro05_F011,95.5859,100.2800,xxx
Ses04M_impro05,Ses04M_impro05_F012,102.7300,108.5700,fru
Ses04M_impro05,Ses04M_impro05_F013,112.3200,114.1500,neu
Ses04M_impro05,Ses04M_impro05_F014,123.2500,125.4900,fru
Ses04M_impro05,Ses04M_impro05_F015,128.0500,132.8500,fru
Ses04M_impro05,Ses04M_impro05_F016,132.8700,134.7900,fru
Ses04M_impro05,Ses04M_impro05_F017,135.6500,139.2448,neu
Ses04M_impro05,Ses04M_impro05_F018,139.2728,142.6700,fru
Ses04M_impro05,Ses04M_impro05_F019,143.4600,147.4700,neu
Ses04M_impro05,Ses04M_impro05_F020,148.4300,151.2300,neu
Ses04M_impro05,Ses04M_impro05_F021,151.2300,157.0200,fru
Ses04M_impro05,Ses04M_impro05_F022,165.0200,170.6100,fru
Ses04M_impro05,Ses04M_impro05_F023,171.8000,180.9500,fru
Ses04M_impro05,Ses04M_impro05_F024,190.9700,194.7700,fru
Ses04M_impro05,Ses04M_impro05_F025,194.7700,197.0600,fru
Ses04M_impro05,Ses04M_impro05_F026,197.1800,202.9500,fru
Ses04M_impro05,Ses04M_impro05_F027,203.0100,206.0700,fru
Ses04M_impro05,Ses04M_impro05_F028,206.0900,210.6300,fru
Ses04M_impro05,Ses04M_impro05_F029,219.8500,223.6121,fru
Ses04M_impro05,Ses04M_impro05_F030,226.5200,229.0400,fru
Ses04M_impro05,Ses04M_impro05_F031,229.0400,233.4900,fru
Ses04M_impro05,Ses04M_impro05_F032,234.1700,238.5200,fru
Ses04M_impro05,Ses04M_impro05_F033,238.5200,242.8400,fru
Ses04M_impro05,Ses04M_impro05_F034,245.6800,248.3553,fru
Ses04M_impro05,Ses04M_impro05_F035,251.9500,258.6400,fru
Ses04M_impro05,Ses04M_impro05_F036,258.8600,261.5300,neu
Ses04M_impro05,Ses04M_impro05_F037,268.4000,273.5100,neu
Ses04M_impro05,Ses04M_impro05_F038,273.5100,281.4600,fru
Ses04M_impro05,Ses04M_impro05_F039,290.3683,296.8400,fru
Ses04M_impro05,Ses04M_impro05_F040,298.7400,300.4600,fru
Ses04M_impro05,Ses04M_impro05_F041,303.5200,307.1400,fru
Ses04M_impro05,Ses04M_impro05_F042,308.6700,310.4800,fru
Ses04M_impro05,Ses04M_impro05_M000,4.7502,9.7100,fru
Ses04M_impro05,Ses04M_impro05_M001,9.7300,12.9700,xxx
Ses04M_impro05,Ses04M_impro05_M002,14.6500,18.9900,fru
Ses04M_impro05,Ses04M_impro05_M003,19.1300,24.7900,fru
Ses04M_impro05,Ses04M_impro05_M004,24.7900,33.8300,fru
Ses04M_impro05,Ses04M_impro05_M005,33.8500,44.1400,fru
Ses04M_impro05,Ses04M_impro05_M006,44.1600,56.1500,fru
Ses04M_impro05,Ses04M_impro05_M007,56.6100,64.6600,fru
Ses04M_impro05,Ses04M_impro05_M008,73.4100,75.3100,ang
Ses04M_impro05,Ses04M_impro05_M009,75.3500,77.8400,ang
Ses04M_impro05,Ses04M_impro05_M010,78.3100,81.4600,ang
Ses04M_impro05,Ses04M_impro05_M011,81.4600,82.8900,ang
Ses04M_impro05,Ses04M_impro05_M012,82.9200,91.5600,fru
Ses04M_impro05,Ses04M_impro05_M013,92.1431,96.2016,fru
Ses04M_impro05,Ses04M_impro05_M014,98.4500,103.8400,ang
Ses04M_impro05,Ses04M_impro05_M015,104.7200,111.1200,ang
Ses04M_impro05,Ses04M_impro05_M016,111.1763,112.7157,ang
Ses04M_impro05,Ses04M_impro05_M017,113.6700,122.3600,ang
Ses04M_impro05,Ses04M_impro05_M018,122.3900,126.6800,ang
Ses04M_impro05,Ses04M_impro05_M019,126.6800,130.3500,fru
Ses04M_impro05,Ses04M_impro05_M020,130.4000,137.1800,xxx
Ses04M_impro05,Ses04M_impro05_M021,138.1800,144.9500,fru
Ses04M_impro05,Ses04M_impro05_M022,147.1200,151.5000,ang
Ses04M_impro05,Ses04M_impro05_M023,155.0400,165.1700,xxx
Ses04M_impro05,Ses04M_impro05_M024,168.2100,172.3400,fru
Ses04M_impro05,Ses04M_impro05_M025,179.4000,187.5700,fru
Ses04M_impro05,Ses04M_impro05_M026,187.5900,191.5200,ang
Ses04M_impro05,Ses04M_impro05_M027,194.6700,198.6700,fru
Ses04M_impro05,Ses04M_impro05_M028,201.7000,211.5484,fru
Ses04M_impro05,Ses04M_impro05_M029,211.5826,221.1900,fru
Ses04M_impro05,Ses04M_impro05_M030,223.2483,229.3400,fru
Ses04M_impro05,Ses04M_impro05_M031,231.2800,235.2000,fru
Ses04M_impro05,Ses04M_impro05_M032,239.8100,243.3200,fru
Ses04M_impro05,Ses04M_impro05_M033,243.3200,247.3500,fru
Ses04M_impro05,Ses04M_impro05_M034,247.7955,250.9800,fru
Ses04M_impro05,Ses04M_impro05_M035,250.9800,255.4400,fru
Ses04M_impro05,Ses04M_impro05_M036,255.4600,265.6500,fru
Ses04M_impro05,Ses04M_impro05_M037,265.6897,271.6700,fru
Ses04M_impro05,Ses04M_impro05_M038,271.7100,273.4300,ang
Ses04M_impro05,Ses04M_impro05_M039,278.4200,282.1500,ang
Ses04M_impro05,Ses04M_impro05_M040,282.1500,290.9841,fru
Ses04M_impro05,Ses04M_impro05_M041,294.4900,298.9200,fru
Ses04M_impro05,Ses04M_impro05_M042,298.9500,303.5300,fru
Ses04M_impro05,Ses04M_impro05_M043,306.6100,309.2200,fru
Ses04M_impro05,Ses04M_impro05_M044,309.7800,313.2200,ang
Ses04M_impro05,Ses04M_impro05_M045,313.5100,318.9022,ang
Ses04M_script03_1,Ses04M_script03_1_F000,8.8800,10.2100,xxx
Ses04M_script03_1,Ses04M_script03_1_F001,10.5800,13.5400,fea
Ses04M_script03_1,Ses04M_script03_1_F002,14.2900,16.2800,fea
Ses04M_script03_1,Ses04M_script03_1_F003,18.5500,21.4700,xxx
Ses04M_script03_1,Ses04M_script03_1_F004,22.3900,25.2600,xxx
Ses04M_script03_1,Ses04M_script03_1_F005,28.5700,31.8200,exc
Ses04M_script03_1,Ses04M_script03_1_F006,33.5400,35.3900,exc
Ses04M_script03_1,Ses04M_script03_1_F007,37.1200,40.0400,exc
Ses04M_script03_1,Ses04M_script03_1_F008,43.7500,47.0000,exc
Ses04M_script03_1,Ses04M_script03_1_F009,47.9500,50.9500,exc
Ses04M_script03_1,Ses04M_script03_1_F010,53.6700,56.3700,xxx
Ses04M_script03_1,Ses04M_script03_1_F011,63.8200,66.9514,xxx
Ses04M_script03_1,Ses04M_script03_1_F012,69.4200,70.7400,exc
Ses04M_script03_1,Ses04M_script03_1_F013,83.8900,87.4200,neu
Ses04M_script03_1,Ses04M_script03_1_F014,90.2854,95.4400,exc
Ses04M_script03_1,Ses04M_script03_1_F015,96.9400,100.1596,exc
Ses04M_script03_1,Ses04M_script03_1_F016,102.7400,105.4400,xxx
Ses04M_script03_1,Ses04M_script03_1_F017,107.4900,111.3400,exc
Ses04M_script03_1,Ses04M_script03_1_F018,113.0000,115.2800,exc
Ses04M_script03_1,Ses04M_script03_1_F019,121.5800,124.4200,xxx
Ses04M_script03_1,Ses04M_script03_1_F020,147.0951,149.5837,xxx
Ses04M_script03_1,Ses04M_script03_1_F021,162.9098,171.5798,exc
Ses04M_script03_1,Ses04M_script03_1_F022,173.6400,175.6100,exc
Ses04M_script03_1,Ses04M_script03_1_F023,178.7000,183.8000,exc
Ses04M_script03_1,Ses04M_script03_1_F024,184.5400,190.1500,exc
Ses04M_script03_1,Ses04M_script03_1_F025,191.0600,193.6000,exc
Ses04M_script03_1,Ses04M_script03_1_F026,197.5300,201.5200,exc
Ses04M_script03_1,Ses04M_script03_1_F027,204.9900,207.7500,exc
Ses04M_script03_1,Ses04M_script03_1_F028,208.6000,215.2300,exc
Ses04M_script03_1,Ses04M_script03_1_F029,218.3100,222.6500,exc
Ses04M_script03_1,Ses04M_script03_1_F030,225.0800,227.4261,exc
Ses04M_script03_1,Ses04M_script03_1_M000,7.4200,9.3200,fea
Ses04M_script03_1,Ses04M_script03_1_M001,9.8600,10.9100,fea
Ses04M_script03_1,Ses04M_script03_1_M002,13.1500,14.6900,fea
Ses04M_script03_1,Ses04M_script03_1_M003,15.7076,19.1500,neu
Ses04M_script03_1,Ses04M_script03_1_M004,20.7000,22.8700,exc
Ses04M_script03_1,Ses04M_script03_1_M005,24.4900,28.9700,xxx
Ses04M_script03_1,Ses04M_script03_1_M006,31.2700,34.0200,exc
Ses04M_script03_1,Ses04M_script03_1_M007,34.9700,37.4500,exc
Ses04M_script03_1,Ses04M_script03_1_M008,39.5600,44.2200,xxx
Ses04M_script03_1,Ses04M_script03_1_M009,46.5600,48.4600,xxx
Ses04M_script03_1,Ses04M_script03_1_M010,50.4300,54.1000,neu
Ses04M_script03_1,Ses04M_script03_1_M011,56.5800,64.4400,xxx
Ses04M_script03_1,Ses04M_script03_1_M012,66.5500,69.8300,neu
Ses04M_script03_1,Ses04M_script03_1_M013,70.2600,84.4500,ang
Ses04M_script03_1,Ses04M_script03_1_M014,86.9200,90.8600,xxx
Ses04M_script03_1,Ses04M_script03_1_M015,94.9400,97.3231,xxx
Ses04M_script03_1,Ses04M_script03_1_M016,99.5976,103.1100,sad
Ses04M_script03_1,Ses04M_script03_1_M017,104.9227,108.2200,xxx
Ses04M_script03_1,Ses04M_script03_1_M018,110.8700,113.5200,xxx
Ses04M_script03_1,Ses04M_script03_1_M019,114.8100,122.2200,xxx
Ses04M_script03_1,Ses04M_script03_1_M020,123.4600,139.1477,xxx
Ses04M_script03_1,Ses04M_script03_1_M021,139.1744,147.1219,exc
Ses04M_script03_1,Ses04M_script03_1_M022,148.8345,163.6300,xxx
Ses04M_script03_1,Ses04M_script03_1_M023,170.7770,173.9700,xxx
Ses04M_script03_1,Ses04M_script03_1_M024,175.0400,179.3500,xxx
Ses04M_script03_1,Ses04M_script03_1_M025,183.3000,185.2100,ang
Ses04M_script03_1,Ses04M_script03_1_M026,189.5600,191.5400,xxx
Ses04M_script03_1,Ses04M_script03_1_M027,193.1000,198.2100,xxx
Ses04M_script03_1,Ses04M_script03_1_M028,201.3627,203.3400,neu
Ses04M_script03_1,Ses04M_script03_1_M029,203.4000,205.5000,exc
Ses04M_script03_1,Ses04M_script03_1_M030,207.1000,209.2300,xxx
Ses04M_script03_1,Ses04M_script03_1_M031,214.7000,219.0500,xxx
Ses04M_script03_1,Ses04M_script03_1_M032,222.0700,225.3700,xxx
Ses04M_script03_1,Ses04M_script03_1_M033,226.9000,231.7100,neu
Ses04M_script03_2,Ses04M_script03_2_F000,12.1431,14.7400,ang
Ses04M_script03_2,Ses04M_script03_2_F001,15.7500,22.0670,hap
Ses04M_script03_2,Ses04M_script03_2_F002,23.3800,27.2300,hap
Ses04M_script03_2,Ses04M_script03_2_F003,27.6500,29.8900,hap
Ses04M_script03_2,Ses04M_script03_2_F004,32.2100,34.1800,xxx
Ses04M_script03_2,Ses04M_script03_2_F005,36.4700,39.2000,xxx
Ses04M_script03_2,Ses04M_script03_2_F006,42.2600,46.6700,exc
Ses04M_script03_2,Ses04M_script03_2_F007,48.4700,52.4000,xxx
Ses04M_script03_2,Ses04M_script03_2_F008,54.7400,58.5600,hap
Ses04M_script03_2,Ses04M_script03_2_F009,61.0100,62.0400,neu
Ses04M_script03_2,Ses04M_script03_2_F010,63.3200,65.0737,ang
Ses04M_script03_2,Ses04M_script03_2_F011,65.9900,70.1800,xxx
Ses04M_script03_2,Ses04M_script03_2_F012,70.8900,74.8193,fru
Ses04M_script03_2,Ses04M_script03_2_F013,75.9200,78.7400,fru
Ses04M_script03_2,Ses04M_script03_2_F014,82.0300,83.9324,ang
Ses04M_script03_2,Ses04M_script03_2_F015,85.6900,90.0800,fru
Ses04M_script03_2,Ses04M_script03_2_F016,93.4600,98.2300,fru
Ses04M_script03_2,Ses04M_script03_2_F017,104.0500,107.0655,ang
Ses04M_script03_2,Ses04M_script03_2_F018,110.5500,112.4300,fru
Ses04M_script03_2,Ses04M_script03_2_F019,112.8600,114.4688,ang
Ses04M_script03_2,Ses04M_script03_2_F020,119.9800,123.1400,fru
Ses04M_script03_2,Ses04M_script03_2_F021,125.5700,130.6300,xxx
Ses04M_script03_2,Ses04M_script03_2_F022,131.5700,133.2200,ang
Ses04M_script03_2,Ses04M_script03_2_F023,133.3400,135.6700,ang
Ses04M_script03_2,Ses04M_script03_2_F024,139.7800,141.2266,neu
Ses04M_script03_2,Ses04M_script03_2_F025,144.5600,148.4800,fru
Ses04M_script03_2,Ses04M_script03_2_F026,154.8700,157.4400,ang
Ses04M_script03_2,Ses04M_script03_2_F027,160.7200,162.2000,fru
Ses04M_script03_2,Ses04M_script03_2_F028,162.2600,168.5300,ang
Ses04M_script03_2,Ses04M_script03_2_F029,171.2500,173.8490,ang
Ses04M_script03_2,Ses04M_script03_2_F030,175.8400,178.6900,ang
Ses04M_script03_2,Ses04M_script03_2_F031,191.1500,195.1600,ang
Ses04M_script03_2,Ses04M_script03_2_F032,196.0100,197.9500,ang
Ses04M_script03_2,Ses04M_script03_2_F033,206.7100,212.1477,ang
Ses04M_script03_2,Ses04M_script03_2_F034,216.7000,218.6600,ang
Ses04M_script03_2,Ses04M_script03_2_F035,224.9200,228.2900,ang
Ses04M_script03_2,Ses04M_script03_2_F036,232.7500,235.0415,ang
Ses04M_script03_2,Ses04M_script03_2_F037,238.1200,242.2000,ang
Ses04M_script03_2,Ses04M_script03_2_F038,243.9000,246.6200,xxx
Ses04M_script03_2,Ses04M_script03_2_F039,249.3600,252.1562,ang
Ses04M_script03_2,Ses04M_script03_2_F040,253.2700,257.2500,ang
Ses04M_script03_2,Ses04M_script03_2_F041,258.7100,261.9019,ang
Ses04M_script03_2,Ses04M_script03_2_F042,263.2500,268.4503,ang
Ses04M_script03_2,Ses04M_script03_2_F043,269.1200,270.9465,neu
Ses04M_script03_2,Ses04M_script03_2_F044,271.8356,276.5700,ang
Ses04M_script03_2,Ses04M_script03_2_F045,278.3300,279.0900,ang
Ses04M_script03_2,Ses04M_script03_2_F046,279.1200,284.3000,ang
Ses04M_script03_2,Ses04M_script03_2_F047,284.3300,288.1800,ang
Ses04M_script03_2,Ses04M_script03_2_F048,288.3800,289.7500,ang
Ses04M_script03_2,Ses04M_script03_2_F049,289.7700,295.2100,ang
Ses04M_script03_2,Ses04M_script03_2_F050,295.2200,296.7200,ang
Ses04M_script03_2,Ses04M_script03_2_F051,296.7300,300.7900,ang
Ses04M_script03_2,Ses04M_script03_2_F052,300.8200,302.3500,ang
Ses04M_script03_2,Ses04M_script03_2_M000,9.3100,12.2248,xxx
Ses04M_script03_2,Ses04M_script03_2_M001,14.1200,16.1700,neu
Ses04M_script03_2,Ses04M_script03_2_M002,21.6000,24.4400,xxx
Ses04M_script03_2,Ses04M_script03_2_M003,26.4600,28.1100,xxx
Ses04M_script03_2,Ses04M_script03_2_M004,29.3700,32.6400,fru
Ses04M_script03_2,Ses04M_script03_2_M005,33.8200,36.9700,fru
Ses04M_script03_2,Ses04M_script03_2_M006,38.7000,42.9000,xxx
Ses04M_script03_2,Ses04M_script03_2_M007,46.0700,49.2300,fru
Ses04M_script03_2,Ses04M_script03_2_M008,51.9000,55.1700,ang
Ses04M_script03_2,Ses04M_script03_2_M009,60.0200,61.2951,neu
Ses04M_script03_2,Ses04M_script03_2_M010,61.7300,63.8900,ang
Ses04M_script03_2,Ses04M_script03_2_M011,64.3898,66.4700,ang
Ses04M_script03_2,Ses04M_script03_2_M012,69.5800,71.4100,ang
Ses04M_script03_2,Ses04M_script03_2_M013,74.3577,77.1000,ang
Ses04M_script03_2,Ses04M_script03_2_M014,77.7500,80.5642,ang
Ses04M_script03_2,Ses04M_script03_2_M015,80.6325,82.7400,xxx
Ses04M_script03_2,Ses04M_script03_2_M016,83.4879,86.1900,fru
Ses04M_script03_2,Ses04M_script03_2_M017,89.8400,93.8900,fru
Ses04M_script03_2,Ses04M_script03_2_M018,97.6600,104.6000,fru
Ses04M_script03_2,Ses04M_script03_2_M019,106.2600,111.3400,fru
Ses04M_script03_2,Ses04M_script03_2_M020,112.0200,113.6200,ang
Ses04M_script03_2,Ses04M_script03_2_M021,113.9046,116.1400,ang
Ses04M_script03_2,Ses04M_script03_2_M022,117.8100,120.4200,ang
Ses04M_script03_2,Ses04M_script03_2_M023,122.2600,126.0800,fru
Ses04M_script03_2,Ses04M_script03_2_M024,129.8400,132.5500,ang
Ses04M_script03_2,Ses04M_script03_2_M025,132.5900,133.9300,ang
Ses04M_script03_2,Ses04M_script03_2_M026,136.4393,138.0200,neu
Ses04M_script03_2,Ses04M_script03_2_M027,140.9300,145.0800,ang
Ses04M_script03_2,Ses04M_script03_2_M028,149.6400,151.7900,neu
Ses04M_script03_2,Ses04M_script03_2_M029,151.8300,155.3600,ang
Ses04M_script03_2,Ses04M_script03_2_M030,157.0300,161.4300,ang
Ses04M_script03_2,Ses04M_script03_2_M031,161.4900,162.7500,ang
Ses04M_script03_2,Ses04M_script03_2_M032,168.5500,171.5500,xxx
Ses04M_script03_2,Ses04M_script03_2_M033,173.4400,176.8300,ang
Ses04M_script03_2,Ses04M_script03_2_M034,180.0400,184.2000,ang
Ses04M_script03_2,Ses04M_script03_2_M035,186.0500,191.6300,ang
Ses04M_script03_2,Ses04M_script03_2_M036,194.7300,196.5300,ang
Ses04M_script03_2,Ses04M_script03_2_M037,197.3600,207.1039,fru
Ses04M_script03_2,Ses04M_script03_2_M038,211.5664,217.0300,ang
Ses04M_script03_2,Ses04M_script03_2_M039,219.9400,225.6900,xxx
Ses04M_script03_2,Ses04M_script03_2_M040,227.3600,229.9600,ang
Ses04M_script03_2,Ses04M_script03_2_M041,230.5277,233.2400,ang
Ses04M_script03_2,Ses04M_script03_2_M042,234.3918,238.4600,xxx
Ses04M_script03_2,Ses04M_script03_2_M043,241.6583,244.7400,ang
Ses04M_script03_2,Ses04M_script03_2_M044,246.7300,249.9500,xxx
Ses04M_script03_2,Ses04M_script03_2_M045,251.7117,253.7400,xxx
Ses04M_script03_2,Ses04M_script03_2_M046,256.9100,259.1100,ang
Ses04M_script03_2,Ses04M_script03_2_M047,261.3000,263.5400,ang
Ses04M_script03_2,Ses04M_script03_2_M048,270.8098,272.0237,ang
Ses04M_script03_2,Ses04M_script03_2_M049,276.1400,278.8000,ang
Ses04M_script03_2,Ses04M_script03_2_M050,278.8400,284.0400,ang
Ses04M_script03_2,Ses04M_script03_2_M051,287.3800,289.1600,ang
Ses04M_script03_2,Ses04M_script03_2_M052,289.2700,290.3500,ang
Ses04M_script03_2,Ses04M_script03_2_M053,291.1500,293.0500,ang
Ses04M_script03_2,Ses04M_script03_2_M054,293.0800,295.4300,ang
Ses04M_script03_2,Ses04M_script03_2_M055,295.6698,300.3600,ang
Ses04M_script03_2,Ses04M_script03_2_M056,300.3900,302.3100,ang
Ses04M_impro06,Ses04M_impro06_F000,9.0835,12.2600,sad
Ses04M_impro06,Ses04M_impro06_F001,14.6600,17.1300,sad
Ses04M_impro06,Ses04M_impro06_F002,17.2300,22.5100,sad
Ses04M_impro06,Ses04M_impro06_F003,44.5600,49.5000,sad
Ses04M_impro06,Ses04M_impro06_F004,51.4800,56.8564,sad
Ses04M_impro06,Ses04M_impro06_F005,57.3300,60.5700,sad
Ses04M_impro06,Ses04M_impro06_F006,72.0300,76.6200,sad
Ses04M_impro06,Ses04M_impro06_F007,80.9000,86.4800,sad
Ses04M_impro06,Ses04M_impro06_F008,111.0200,118.8700,sad
Ses04M_impro06,Ses04M_impro06_F009,132.7200,144.7998,sad
Ses04M_impro06,Ses04M_impro06_F010,147.1800,150.3400,sad
Ses04M_impro06,Ses04M_impro06_F011,160.9700,166.1600,sad
Ses04M_impro06,Ses04M_impro06_F012,175.6800,190.6900,sad
Ses04M_impro06,Ses04M_impro06_F013,198.8400,201.8100,xxx
Ses04M_impro06,Ses04M_impro06_F014,220.5100,225.9400,sad
Ses04M_impro06,Ses04M_impro06_F015,241.0200,246.6700,sad
Ses04M_impro06,Ses04M_impro06_F016,265.5400,270.3748,sad
Ses04M_impro06,Ses04M_impro06_F017,289.1700,291.1846,sad
Ses04M_impro06,Ses04M_impro06_F018,304.4700,311.0742,sad
Ses04M_impro06,Ses04M_impro06_F019,311.1200,319.5200,sad
Ses04M_impro06,Ses04M_impro06_M000,17.0200,19.1226,sad
Ses04M_impro06,Ses04M_impro06_M001,22.1200,33.7100,sad
Ses04M_impro06,Ses04M_impro06_M002,34.1100,44.5600,sad
Ses04M_impro06,Ses04M_impro06_M003,49.0336,50.6300,sad
Ses04M_impro06,Ses04M_impro06_M004,56.5200,57.8700,sad
Ses04M_impro06,Ses04M_impro06_M005,63.9400,69.0400,sad
Ses04M_impro06,Ses04M_impro06_M006,91.1100,97.4300,sad
Ses04M_impro06,Ses04M_impro06_M007,100.6700,105.4600,sad
Ses04M_impro06,Ses04M_impro06_M008,118.6000,130.7100,sad
Ses04M_impro06,Ses04M_impro06_M009,145.3900,148.1600,sad
Ses04M_impro06,Ses04M_impro06_M010,150.5800,163.4500,sad
Ses04M_impro06,Ses04M_impro06_M011,191.4800,198.5200,sad
Ses04M_impro06,Ses04M_impro06_M012,202.1400,210.2100,sad
Ses04M_impro06,Ses04M_impro06_M013,211.4600,220.3300,sad
Ses04M_impro06,Ses04M_impro06_M014,235.9200,239.4900,sad
Ses04M_impro06,Ses04M_impro06_M015,246.1300,252.7800,sad
Ses04M_impro06,Ses04M_impro06_M016,255.5500,263.2500,sad
Ses04M_impro06,Ses04M_impro06_M017,270.3600,273.1800,sad
Ses04M_impro06,Ses04M_impro06_M018,281.0000,288.3700,sad
Ses04M_impro06,Ses04M_impro06_M019,290.5400,300.1000,sad
Ses04M_impro06,Ses04M_impro06_M020,320.6100,323.1300,sad
Ses04F_script01_1,Ses04F_script01_1_F000,7.6900,12.6900,xxx
Ses04F_script01_1,Ses04F_script01_1_F001,13.7264,18.0317,sur
Ses04F_script01_1,Ses04F_script01_1_F002,20.2100,21.6400,xxx
Ses04F_script01_1,Ses04F_script01_1_F003,28.1619,31.6500,xxx
Ses04F_script01_1,Ses04F_script01_1_F004,37.1000,39.4600,sad
Ses04F_script01_1,Ses04F_script01_1_F005,43.8300,46.2600,xxx
Ses04F_script01_1,Ses04F_script01_1_F006,49.5800,58.4511,fru
Ses04F_script01_1,Ses04F_script01_1_F007,60.2700,63.5161,xxx
Ses04F_script01_1,Ses04F_script01_1_F008,63.8201,65.7800,xxx
Ses04F_script01_1,Ses04F_script01_1_F009,71.5696,73.3931,sur
Ses04F_script01_1,Ses04F_script01_1_F010,77.3200,79.6738,xxx
Ses04F_script01_1,Ses04F_script01_1_F011,85.2800,87.6200,ang
Ses04F_script01_1,Ses04F_script01_1_F012,103.2400,105.0100,ang
Ses04F_script01_1,Ses04F_script01_1_F013,105.6400,108.7000,ang
Ses04F_script01_1,Ses04F_script01_1_F014,112.6900,120.9400,ang
Ses04F_script01_1,Ses04F_script01_1_F015,122.1900,128.6700,ang
Ses04F_script01_1,Ses04F_script01_1_F016,133.3500,135.1300,xxx
Ses04F_script01_1,Ses04F_script01_1_F017,136.6400,141.8730,xxx
Ses04F_script01_1,Ses04F_script01_1_F018,144.1523,146.8500,neu
Ses04F_script01_1,Ses04F_script01_1_F019,148.3700,152.0200,ang
Ses04F_script01_1,Ses04F_script01_1_F020,153.5733,156.6200,xxx
Ses04F_script01_1,Ses04F_script01_1_F021,157.9293,160.3600,fru
Ses04F_script01_1,Ses04F_script01_1_F022,170.0200,174.4921,ang
Ses04F_script01_1,Ses04F_script01_1_F023,176.0500,181.5832,ang
Ses04F_script01_1,Ses04F_script01_1_F024,181.6339,190.3500,ang
Ses04F_script01_1,Ses04F_script01_1_F025,200.7300,204.2600,neu
Ses04F_script01_1,Ses04F_script01_1_F026,205.1500,207.8710,xxx
Ses04F_script01_1,Ses04F_script01_1_F027,209.7600,214.5400,fru
Ses04F_script01_1,Ses04F_script01_1_F028,224.3600,227.3500,fru
Ses04F_script01_1,Ses04F_script01_1_F029,228.1300,230.8000,ang
Ses04F_script01_1,Ses04F_script01_1_F030,231.6000,239.8824,ang
Ses04F_script01_1,Ses04F_script01_1_F031,254.0200,260.9100,fru
Ses04F_script01_1,Ses04F_script01_1_F032,261.0038,268.9500,ang
Ses04F_script01_1,Ses04F_script01_1_F033,270.3742,272.8000,xxx
Ses04F_script01_1,Ses04F_script01_1_F034,286.3292,287.9800,xxx
Ses04F_script01_1,Ses04F_script01_1_F035,290.7700,293.3190,ang
Ses04F_script01_1,Ses04F_script01_1_F036,296.4600,299.8900,ang
Ses04F_script01_1,Ses04F_script01_1_F037,300.7700,303.2100,ang
Ses04F_script01_1,Ses04F_script01_1_F038,318.5431,324.8400,fru
Ses04F_script01_1,Ses04F_script01_1_F039,327.2044,330.8006,xxx
Ses04F_script01_1,Ses04F_script01_1_F040,334.1100,338.5200,ang
Ses04F_script01_1,Ses04F_script01_1_F041,338.6200,343.9900,ang
Ses04F_script01_1,Ses04F_script01_1_F042,346.2998,350.0000,ang
Ses04F_script01_1,Ses04F_script01_1_F043,352.0800,355.1130,xxx
Ses04F_script01_1,Ses04F_script01_1_F044,357.7975,361.3700,ang
Ses04F_script01_1,Ses04F_script01_1_M000,12.2738,14.0809,neu
Ses04F_script01_1,Ses04F_script01_1_M001,17.4239,20.5800,xxx
Ses04F_script01_1,Ses04F_script01_1_M002,21.1400,28.8203,xxx
Ses04F_script01_1,Ses04F_script01_1_M003,31.1800,36.6000,xxx
Ses04F_script01_1,Ses04F_script01_1_M004,38.8900,43.4300,sad
Ses04F_script01_1,Ses04F_script01_1_M005,46.4600,49.9924,sad
Ses04F_script01_1,Ses04F_script01_1_M006,58.0600,60.1100,xxx
Ses04F_script01_1,Ses04F_script01_1_M007,65.0400,71.8735,fru
Ses04F_script01_1,Ses04F_script01_1_M008,72.8866,77.7997,fru
Ses04F_script01_1,Ses04F_script01_1_M009,79.1700,85.6400,ang
Ses04F_script01_1,Ses04F_script01_1_M010,87.2200,92.5400,ang
Ses04F_script01_1,Ses04F_script01_1_M011,93.2600,103.9500,xxx
Ses04F_script01_1,Ses04F_script01_1_M012,104.3100,106.2000,ang
Ses04F_script01_1,Ses04F_script01_1_M013,108.0900,113.4800,ang
Ses04F_script01_1,Ses04F_script01_1_M014,120.2400,122.8100,fru
Ses04F_script01_1,Ses04F_script01_1_M015,127.5600,133.8300,fru
Ses04F_script01_1,Ses04F_script01_1_M016,134.8500,136.9599,neu
Ses04F_script01_1,Ses04F_script01_1_M017,141.3158,144.5575,neu
Ses04F_script01_1,Ses04F_script01_1_M018,146.2600,148.9300,fru
Ses04F_script01_1,Ses04F_script01_1_M019,151.3300,154.0798,fru
Ses04F_script01_1,Ses04F_script01_1_M020,155.2900,158.4000,ang
Ses04F_script01_1,Ses04F_script01_1_M021,160.0800,166.3880,ang
Ses04F_script01_1,Ses04F_script01_1_M022,166.4300,170.4700,ang
Ses04F_script01_1,Ses04F_script01_1_M023,174.0363,176.6195,fru
Ses04F_script01_1,Ses04F_script01_1_M024,190.2900,201.5100,fru
Ses04F_script01_1,Ses04F_script01_1_M025,203.2000,205.6930,ang
Ses04F_script01_1,Ses04F_script01_1_M026,207.4200,210.3529,sad
Ses04F_script01_1,Ses04F_script01_1_M027,214.1800,220.1300,fru
Ses04F_script01_1,Ses04F_script01_1_M028,220.1792,224.5700,ang
