dataname,newdataname,newdatabegin,newdataend,newdataemotion
Ses05F_impro08,Ses05F_impro08_F003,36.6100,39.3400,neu
Ses05F_impro08,Ses05F_impro08_F004,39.3700,41.5700,neu
Ses05F_impro08,Ses05F_impro08_F005,42.1200,45.6600,neu
Ses05F_impro08,Ses05F_impro08_F006,47.2000,48.4000,fru
Ses05F_impro08,Ses05F_impro08_F007,48.7300,61.7700,neu
Ses05F_impro08,Ses05F_impro08_F008,66.1500,73.3500,neu
Ses05F_impro08,Ses05F_impro08_F009,74.0800,74.8600,neu
Ses05F_impro08,Ses05F_impro08_F010,75.3700,82.2800,neu
Ses05F_impro08,Ses05F_impro08_F011,85.6300,86.7700,neu
Ses05F_impro08,Ses05F_impro08_F012,90.8100,92.0700,neu
Ses05F_impro08,Ses05F_impro08_F013,93.7400,95.2500,xxx
Ses05F_impro08,Ses05F_impro08_F014,95.3500,100.5500,neu
Ses05F_impro08,Ses05F_impro08_F015,100.6300,102.8100,neu
Ses05F_impro08,Ses05F_impro08_F016,103.6200,118.6600,neu
Ses05F_impro08,Ses05F_impro08_F017,120.0700,130.0000,neu
Ses05F_impro08,Ses05F_impro08_F018,132.9700,139.0500,neu
Ses05F_impro08,Ses05F_impro08_F019,139.1400,145.4300,neu
Ses05F_impro08,Ses05F_impro08_F020,145.4500,150.4800,neu
Ses05F_impro08,Ses05F_impro08_F021,150.5100,152.5700,neu
Ses05F_impro08,Ses05F_impro08_F022,154.4400,160.1800,neu
Ses05F_impro08,Ses05F_impro08_F023,161.2500,180.3200,neu
Ses05F_impro08,Ses05F_impro08_F024,182.6200,188.2700,neu
Ses05F_impro08,Ses05F_impro08_F025,188.5000,189.5300,neu
Ses05F_impro08,Ses05F_impro08_F026,191.5400,192.8900,neu
Ses05F_impro08,Ses05F_impro08_F027,193.5800,196.7500,neu
Ses05F_impro08,Ses05F_impro08_F028,197.0600,198.8600,neu
Ses05F_impro08,Ses05F_impro08_F029,202.9800,204.1900,neu
Ses05F_impro08,Ses05F_impro08_F030,204.4300,206.6300,neu
Ses05F_impro08,Ses05F_impro08_F031,208.5300,209.8300,xxx
Ses05F_impro08,Ses05F_impro08_F032,209.8600,211.3600,neu
Ses05F_impro08,Ses05F_impro08_F033,213.1700,214.5500,neu
Ses05F_impro08,Ses05F_impro08_M000,3.2000,10.1300,fru
Ses05F_impro08,Ses05F_impro08_M001,10.1400,18.0200,fru
Ses05F_impro08,Ses05F_impro08_M002,18.0300,24.9900,fru
Ses05F_impro08,Ses05F_impro08_M003,25.0100,30.1400,xxx
Ses05F_impro08,Ses05F_impro08_M004,30.7400,39.5100,ang
Ses05F_impro08,Ses05F_impro08_M005,39.7600,49.1800,ang
Ses05F_impro08,Ses05F_impro08_M006,59.4000,65.8000,fru
Ses05F_impro08,Ses05F_impro08_M007,65.8100,69.0300,ang
Ses05F_impro08,Ses05F_impro08_M008,72.8700,74.3100,fru
Ses05F_impro08,Ses05F_impro08_M009,74.7500,75.5300,fru
Ses05F_impro08,Ses05F_impro08_M010,81.6600,88.3500,fru
Ses05F_impro08,Ses05F_impro08_M011,88.3900,96.1100,fru
Ses05F_impro08,Ses05F_impro08_M012,100.1900,101.5200,fru
Ses05F_impro08,Ses05F_impro08_M013,102.1800,104.1100,neu
Ses05F_impro08,Ses05F_impro08_M014,118.4200,121.4200,fru
Ses05F_impro08,Ses05F_impro08_M015,129.7500,133.2900,xxx
Ses05F_impro08,Ses05F_impro08_M016,134.1900,135.9200,neu
Ses05F_impro08,Ses05F_impro08_M017,137.0800,138.2000,xxx
Ses05F_impro08,Ses05F_impro08_M018,145.1100,146.3600,neu
Ses05F_impro08,Ses05F_impro08_M019,149.3600,150.6100,neu
Ses05F_impro08,Ses05F_impro08_M020,151.8900,154.8200,neu
Ses05F_impro08,Ses05F_impro08_M021,159.5400,161.7000,fru
Ses05F_impro08,Ses05F_impro08_M022,176.9600,178.0500,neu
Ses05F_impro08,Ses05F_impro08_M023,179.9200,184.5900,fru
Ses05F_impro08,Ses05F_impro08_M024,187.7100,188.8400,sur
Ses05F_impro08,Ses05F_impro08_M025,188.9900,192.4000,hap
Ses05F_impro08,Ses05F_impro08_M026,192.4325,194.1100,hap
Ses05F_impro08,Ses05F_impro08_M027,196.2600,197.3600,neu
Ses05F_impro08,Ses05F_impro08_M028,198.3300,203.8800,hap
Ses05F_impro08,Ses05F_impro08_M029,203.9200,204.8400,xxx
Ses05F_impro08,Ses05F_impro08_M030,206.2800,211.1000,hap
Ses05F_impro08,Ses05F_impro08_M031,211.1200,213.4800,hap
Ses05F_impro08,Ses05F_impro08_M032,213.7400,214.9400,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F000,3.1063,8.8600,sad
Ses05M_script01_1b,Ses05M_script01_1b_F001,10.6000,13.7700,sur
Ses05M_script01_1b,Ses05M_script01_1b_F002,15.1200,17.0200,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F003,25.3400,28.8700,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F004,35.9800,38.5900,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F005,45.2500,55.0200,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F006,62.4100,64.0300,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F007,68.6400,70.8400,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F008,78.8200,81.5800,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F009,97.6800,100.1200,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F010,105.6000,110.7000,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F011,111.4100,116.9200,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F012,126.6200,133.8800,fru
Ses05M_script01_1b,Ses05M_script01_1b_F013,141.4600,143.2700,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F014,144.2100,148.0000,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F015,153.0300,155.1100,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F016,156.3700,159.7600,fru
Ses05M_script01_1b,Ses05M_script01_1b_F017,161.2200,164.7700,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F018,178.7900,182.6000,fru
Ses05M_script01_1b,Ses05M_script01_1b_F019,183.5300,189.6200,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F020,189.9900,196.5100,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F021,208.1400,211.3300,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F022,212.3200,214.4800,neu
Ses05M_script01_1b,Ses05M_script01_1b_F023,217.3500,221.8500,neu
Ses05M_script01_1b,Ses05M_script01_1b_F024,235.4900,239.0700,neu
Ses05M_script01_1b,Ses05M_script01_1b_F025,242.2800,245.1700,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F026,246.7800,253.8500,neu
Ses05M_script01_1b,Ses05M_script01_1b_F027,268.1700,278.6500,fru
Ses05M_script01_1b,Ses05M_script01_1b_F028,279.1400,286.7100,sad
Ses05M_script01_1b,Ses05M_script01_1b_F029,290.4900,293.1400,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F030,309.5400,311.6300,sur
Ses05M_script01_1b,Ses05M_script01_1b_F031,315.7700,317.6700,ang
Ses05M_script01_1b,Ses05M_script01_1b_F032,321.6200,324.7600,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F033,326.0400,328.5600,ang
Ses05M_script01_1b,Ses05M_script01_1b_F034,347.6800,350.2200,ang
Ses05M_script01_1b,Ses05M_script01_1b_F035,353.8000,360.9800,fru
Ses05M_script01_1b,Ses05M_script01_1b_F036,365.5200,367.8500,xxx
Ses05M_script01_1b,Ses05M_script01_1b_F037,370.8700,373.0100,fru
Ses05M_script01_1b,Ses05M_script01_1b_F038,377.1300,379.7800,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M000,8.5700,10.7100,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M001,13.3100,15.6700,sad
Ses05M_script01_1b,Ses05M_script01_1b_M002,16.8300,24.8300,sad
Ses05M_script01_1b,Ses05M_script01_1b_M003,29.6900,36.1900,sad
Ses05M_script01_1b,Ses05M_script01_1b_M004,38.2300,44.0600,sad
Ses05M_script01_1b,Ses05M_script01_1b_M005,51.9400,62.9700,sad
Ses05M_script01_1b,Ses05M_script01_1b_M006,63.9700,69.2100,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M007,70.6300,79.2100,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M008,80.9300,87.5700,fru
Ses05M_script01_1b,Ses05M_script01_1b_M009,87.5900,98.9300,fru
Ses05M_script01_1b,Ses05M_script01_1b_M010,99.9400,106.1500,fru
Ses05M_script01_1b,Ses05M_script01_1b_M011,123.5800,126.8900,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M012,133.4100,137.1991,fru
Ses05M_script01_1b,Ses05M_script01_1b_M013,138.6600,141.8900,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M014,142.9500,144.7200,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M015,149.2500,152.2800,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M016,154.6800,157.2100,fru
Ses05M_script01_1b,Ses05M_script01_1b_M017,159.1600,161.6400,fru
Ses05M_script01_1b,Ses05M_script01_1b_M018,164.1200,170.4900,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M019,170.5000,179.7700,ang
Ses05M_script01_1b,Ses05M_script01_1b_M020,181.4600,184.0500,ang
Ses05M_script01_1b,Ses05M_script01_1b_M021,199.0900,208.5200,fru
Ses05M_script01_1b,Ses05M_script01_1b_M022,210.2500,212.4400,ang
Ses05M_script01_1b,Ses05M_script01_1b_M023,214.6600,217.5000,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M024,221.3600,229.1700,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M025,229.2200,235.6200,fru
Ses05M_script01_1b,Ses05M_script01_1b_M026,238.5200,241.8500,fru
Ses05M_script01_1b,Ses05M_script01_1b_M027,244.7500,246.8800,fru
Ses05M_script01_1b,Ses05M_script01_1b_M028,253.5500,258.0900,fru
Ses05M_script01_1b,Ses05M_script01_1b_M029,258.3100,268.9800,fru
Ses05M_script01_1b,Ses05M_script01_1b_M030,288.4600,290.8200,fru
Ses05M_script01_1b,Ses05M_script01_1b_M031,293.1400,304.3600,ang
Ses05M_script01_1b,Ses05M_script01_1b_M032,304.7100,309.5800,ang
Ses05M_script01_1b,Ses05M_script01_1b_M033,311.0400,316.8600,ang
Ses05M_script01_1b,Ses05M_script01_1b_M034,317.5600,322.1400,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M035,323.4300,326.7100,ang
Ses05M_script01_1b,Ses05M_script01_1b_M036,327.0300,337.6500,ang
Ses05M_script01_1b,Ses05M_script01_1b_M037,337.7400,347.8900,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M038,350.4300,354.1500,xxx
Ses05M_script01_1b,Ses05M_script01_1b_M039,360.7800,366.1200,fru
Ses05M_script01_1b,Ses05M_script01_1b_M040,367.0300,369.6377,ang
Ses05M_script01_1b,Ses05M_script01_1b_M041,372.5900,377.3700,ang
Ses05M_impro07,Ses05M_impro07_F000,5.4800,6.7000,exc
Ses05M_impro07,Ses05M_impro07_F001,8.3300,9.6900,exc
Ses05M_impro07,Ses05M_impro07_F002,9.7000,11.2200,xxx
Ses05M_impro07,Ses05M_impro07_F003,11.3500,13.6000,exc
Ses05M_impro07,Ses05M_impro07_F004,13.9900,15.7900,hap
Ses05M_impro07,Ses05M_impro07_F005,16.3800,18.9800,hap
Ses05M_impro07,Ses05M_impro07_F006,18.9900,20.8200,xxx
Ses05M_impro07,Ses05M_impro07_F007,20.8300,23.4200,hap
Ses05M_impro07,Ses05M_impro07_F008,26.5900,28.3300,hap
Ses05M_impro07,Ses05M_impro07_F009,29.3000,31.2600,exc
Ses05M_impro07,Ses05M_impro07_F010,32.1000,33.3300,neu
Ses05M_impro07,Ses05M_impro07_F011,37.6200,41.0500,exc
Ses05M_impro07,Ses05M_impro07_F012,45.3500,50.1800,exc
Ses05M_impro07,Ses05M_impro07_F013,51.2900,55.9000,hap
Ses05M_impro07,Ses05M_impro07_F014,57.6600,63.5900,xxx
Ses05M_impro07,Ses05M_impro07_F015,63.9800,66.8800,exc
Ses05M_impro07,Ses05M_impro07_F016,67.6700,68.9500,neu
Ses05M_impro07,Ses05M_impro07_F017,70.4300,71.8400,neu
Ses05M_impro07,Ses05M_impro07_F018,75.7300,77.8400,neu
Ses05M_impro07,Ses05M_impro07_F019,83.1200,84.1900,neu
Ses05M_impro07,Ses05M_impro07_F020,85.0200,93.7100,neu
Ses05M_impro07,Ses05M_impro07_F021,93.8500,95.7400,exc
Ses05M_impro07,Ses05M_impro07_F022,97.6700,100.5300,exc
Ses05M_impro07,Ses05M_impro07_F023,100.5600,103.2400,hap
Ses05M_impro07,Ses05M_impro07_F024,103.8200,105.2400,neu
Ses05M_impro07,Ses05M_impro07_F025,109.4600,111.1900,neu
Ses05M_impro07,Ses05M_impro07_F026,112.2900,117.1100,neu
Ses05M_impro07,Ses05M_impro07_F027,117.1700,120.0700,neu
Ses05M_impro07,Ses05M_impro07_F028,124.1700,125.4900,neu
Ses05M_impro07,Ses05M_impro07_F029,126.5900,129.7200,neu
Ses05M_impro07,Ses05M_impro07_F030,129.8400,130.7300,neu
Ses05M_impro07,Ses05M_impro07_F031,131.9200,140.1300,hap
Ses05M_impro07,Ses05M_impro07_F032,140.3800,141.4600,neu
Ses05M_impro07,Ses05M_impro07_F033,143.8800,145.2100,neu
Ses05M_impro07,Ses05M_impro07_F034,145.2500,148.3700,xxx
Ses05M_impro07,Ses05M_impro07_F035,148.5700,150.9100,hap
Ses05M_impro07,Ses05M_impro07_F036,153.3400,154.9900,hap
Ses05M_impro07,Ses05M_impro07_F037,158.8000,160.0000,exc
Ses05M_impro07,Ses05M_impro07_F038,161.1600,162.5700,neu
Ses05M_impro07,Ses05M_impro07_F039,162.6200,164.0700,hap
Ses05M_impro07,Ses05M_impro07_F040,171.1600,172.6900,neu
Ses05M_impro07,Ses05M_impro07_F041,173.6400,175.8500,exc
Ses05M_impro07,Ses05M_impro07_F042,183.4500,188.4300,exc
Ses05M_impro07,Ses05M_impro07_F043,191.8400,193.3900,xxx
Ses05M_impro07,Ses05M_impro07_F044,197.6100,201.4300,exc
Ses05M_impro07,Ses05M_impro07_F045,206.7100,209.2800,hap
Ses05M_impro07,Ses05M_impro07_F046,211.6700,213.3300,xxx
Ses05M_impro07,Ses05M_impro07_M000,4.1200,6.4700,exc
Ses05M_impro07,Ses05M_impro07_M001,6.4900,9.0600,exc
Ses05M_impro07,Ses05M_impro07_M002,9.0700,12.1151,exc
Ses05M_impro07,Ses05M_impro07_M003,12.1251,14.4800,exc
Ses05M_impro07,Ses05M_impro07_M004,14.8100,18.1700,exc
Ses05M_impro07,Ses05M_impro07_M005,18.3300,19.6900,exc
Ses05M_impro07,Ses05M_impro07_M006,19.8000,20.9300,exc
Ses05M_impro07,Ses05M_impro07_M007,20.9400,22.5300,exc
Ses05M_impro07,Ses05M_impro07_M008,22.5700,27.5700,xxx
Ses05M_impro07,Ses05M_impro07_M009,27.9100,33.1200,hap
Ses05M_impro07,Ses05M_impro07_M010,33.1300,38.8600,xxx
Ses05M_impro07,Ses05M_impro07_M011,40.5100,47.0800,exc
Ses05M_impro07,Ses05M_impro07_M012,47.1300,49.2400,xxx
Ses05M_impro07,Ses05M_impro07_M013,49.6700,51.7100,exc
Ses05M_impro07,Ses05M_impro07_M014,54.3300,58.0600,exc
Ses05M_impro07,Ses05M_impro07_M015,62.7600,64.3900,xxx
Ses05M_impro07,Ses05M_impro07_M016,64.4000,66.0900,exc
Ses05M_impro07,Ses05M_impro07_M017,66.1100,71.1000,exc
Ses05M_impro07,Ses05M_impro07_M018,71.1200,76.1300,exc
Ses05M_impro07,Ses05M_impro07_M019,76.9900,83.4600,exc
Ses05M_impro07,Ses05M_impro07_M020,83.4800,86.1000,exc
Ses05M_impro07,Ses05M_impro07_M021,89.6200,91.0700,exc
Ses05M_impro07,Ses05M_impro07_M022,92.3800,99.5000,exc
Ses05M_impro07,Ses05M_impro07_M023,99.7600,101.1900,exc
Ses05M_impro07,Ses05M_impro07_M024,102.0000,104.3200,exc
Ses05M_impro07,Ses05M_impro07_M025,104.3900,110.2900,exc
Ses05M_impro07,Ses05M_impro07_M026,110.7800,113.2000,exc
Ses05M_impro07,Ses05M_impro07_M027,116.0700,117.6800,xxx
Ses05M_impro07,Ses05M_impro07_M028,119.6400,124.5000,exc
Ses05M_impro07,Ses05M_impro07_M029,124.9800,126.9900,exc
Ses05M_impro07,Ses05M_impro07_M030,129.1500,130.2400,exc
Ses05M_impro07,Ses05M_impro07_M031,130.3300,132.5300,exc
Ses05M_impro07,Ses05M_impro07_M032,138.1400,139.4700,exc
Ses05M_impro07,Ses05M_impro07_M033,139.7400,140.7600,exc
Ses05M_impro07,Ses05M_impro07_M034,140.8300,144.6400,exc
Ses05M_impro07,Ses05M_impro07_M035,144.6500,145.7800,exc
Ses05M_impro07,Ses05M_impro07_M036,147.1600,154.8300,exc
Ses05M_impro07,Ses05M_impro07_M037,154.8326,159.2100,exc
Ses05M_impro07,Ses05M_impro07_M038,159.7200,163.9900,xxx
Ses05M_impro07,Ses05M_impro07_M039,164.0100,172.3900,hap
Ses05M_impro07,Ses05M_impro07_M040,172.4300,179.9000,exc
Ses05M_impro07,Ses05M_impro07_M041,179.9100,184.0100,exc
Ses05M_impro07,Ses05M_impro07_M042,185.5500,187.4900,exc
Ses05M_impro07,Ses05M_impro07_M043,187.5600,192.3900,exc
Ses05M_impro07,Ses05M_impro07_M044,192.4400,198.0700,exc
Ses05M_impro07,Ses05M_impro07_M045,200.4800,205.3900,exc
Ses05M_impro07,Ses05M_impro07_M046,205.6300,207.0500,hap
Ses05M_impro07,Ses05M_impro07_M047,208.6000,212.1100,exc
Ses05F_script03_1,Ses05F_script03_1_F000,6.4800,8.7100,xxx
Ses05F_script03_1,Ses05F_script03_1_F001,9.9200,13.3500,xxx
Ses05F_script03_1,Ses05F_script03_1_F002,14.4500,16.5800,xxx
Ses05F_script03_1,Ses05F_script03_1_F003,18.3800,20.5000,xxx
Ses05F_script03_1,Ses05F_script03_1_F004,21.9900,24.5700,xxx
Ses05F_script03_1,Ses05F_script03_1_F005,31.2700,34.1300,exc
Ses05F_script03_1,Ses05F_script03_1_F006,35.2700,37.2800,exc
Ses05F_script03_1,Ses05F_script03_1_F007,37.8800,40.6500,exc
Ses05F_script03_1,Ses05F_script03_1_F008,44.4400,50.1600,xxx
Ses05F_script03_1,Ses05F_script03_1_F009,52.5500,55.7900,xxx
Ses05F_script03_1,Ses05F_script03_1_F010,58.4500,61.5600,neu
Ses05F_script03_1,Ses05F_script03_1_F011,63.9400,66.0700,neu
Ses05F_script03_1,Ses05F_script03_1_F012,73.0900,75.2000,xxx
Ses05F_script03_1,Ses05F_script03_1_F013,77.7200,79.2100,neu
Ses05F_script03_1,Ses05F_script03_1_F014,93.1300,96.2900,xxx
Ses05F_script03_1,Ses05F_script03_1_F015,98.8500,103.9600,neu
Ses05F_script03_1,Ses05F_script03_1_F016,107.1500,109.7200,xxx
Ses05F_script03_1,Ses05F_script03_1_F017,111.1100,113.9100,xxx
Ses05F_script03_1,Ses05F_script03_1_F018,116.8500,119.4600,xxx
Ses05F_script03_1,Ses05F_script03_1_F019,120.8300,124.2900,neu
Ses05F_script03_1,Ses05F_script03_1_F020,125.7200,128.1500,xxx
Ses05F_script03_1,Ses05F_script03_1_F021,133.3800,136.5800,xxx
Ses05F_script03_1,Ses05F_script03_1_F022,160.0200,163.2000,xxx
Ses05F_script03_1,Ses05F_script03_1_F023,173.6100,179.6200,xxx
Ses05F_script03_1,Ses05F_script03_1_F024,182.9400,184.8800,xxx
Ses05F_script03_1,Ses05F_script03_1_F025,188.4100,194.5200,exc
Ses05F_script03_1,Ses05F_script03_1_F026,195.4100,200.4800,xxx
Ses05F_script03_1,Ses05F_script03_1_F027,201.7900,204.8800,xxx
Ses05F_script03_1,Ses05F_script03_1_F028,209.5400,213.8800,xxx
Ses05F_script03_1,Ses05F_script03_1_F029,216.4200,218.8000,xxx
Ses05F_script03_1,Ses05F_script03_1_F030,220.7100,227.1200,exc
Ses05F_script03_1,Ses05F_script03_1_F031,227.9400,232.6500,hap
Ses05F_script03_1,Ses05F_script03_1_F032,232.6900,234.2200,xxx
Ses05F_script03_1,Ses05F_script03_1_F033,241.6700,243.4048,neu
Ses05F_script03_1,Ses05F_script03_1_M000,4.3300,6.6700,exc
Ses05F_script03_1,Ses05F_script03_1_M001,8.2500,10.3400,exc
Ses05F_script03_1,Ses05F_script03_1_M002,13.0900,14.9200,xxx
Ses05F_script03_1,Ses05F_script03_1_M003,15.8100,19.0400,xxx
Ses05F_script03_1,Ses05F_script03_1_M004,20.1600,22.2800,xxx
Ses05F_script03_1,Ses05F_script03_1_M005,24.1800,31.8800,exc
Ses05F_script03_1,Ses05F_script03_1_M006,33.1100,36.0600,fea
Ses05F_script03_1,Ses05F_script03_1_M007,36.4500,38.5400,exc
Ses05F_script03_1,Ses05F_script03_1_M008,39.5600,45.7600,xxx
Ses05F_script03_1,Ses05F_script03_1_M009,49.4500,51.7300,xxx
Ses05F_script03_1,Ses05F_script03_1_M010,61.0800,64.1900,xxx
Ses05F_script03_1,Ses05F_script03_1_M011,65.4500,73.6700,exc
Ses05F_script03_1,Ses05F_script03_1_M012,74.9200,78.2100,xxx
Ses05F_script03_1,Ses05F_script03_1_M013,78.7300,93.5400,exc
Ses05F_script03_1,Ses05F_script03_1_M014,95.5500,99.3800,exc
Ses05F_script03_1,Ses05F_script03_1_M015,109.2300,110.7500,exc
Ses05F_script03_1,Ses05F_script03_1_M016,113.3400,117.4100,exc
Ses05F_script03_1,Ses05F_script03_1_M017,118.5800,121.0700,exc
Ses05F_script03_1,Ses05F_script03_1_M018,123.7400,125.9200,exc
Ses05F_script03_1,Ses05F_script03_1_M019,127.4300,133.5400,exc
Ses05F_script03_1,Ses05F_script03_1_M020,135.7500,145.3400,exc
Ses05F_script03_1,Ses05F_script03_1_M021,145.3500,154.3300,exc
Ses05F_script03_1,Ses05F_script03_1_M022,154.3400,161.0400,exc
Ses05F_script03_1,Ses05F_script03_1_M023,162.4100,173.9600,xxx
Ses05F_script03_1,Ses05F_script03_1_M024,179.0800,183.2400,exc
Ses05F_script03_1,Ses05F_script03_1_M025,184.3400,189.2300,exc
Ses05F_script03_1,Ses05F_script03_1_M026,193.7500,196.3700,exc
Ses05F_script03_1,Ses05F_script03_1_M027,200.1400,202.1000,exc
Ses05F_script03_1,Ses05F_script03_1_M028,204.5800,211.5500,exc
Ses05F_script03_1,Ses05F_script03_1_M029,212.8200,216.9500,exc
Ses05F_script03_1,Ses05F_script03_1_M030,218.4700,220.6200,neu
Ses05F_script03_1,Ses05F_script03_1_M031,226.4900,229.4500,exc
Ses05F_script03_1,Ses05F_script03_1_M032,230.6100,233.3200,exc
Ses05F_script03_1,Ses05F_script03_1_M033,234.0400,242.0500,exc
Ses05F_script01_2,Ses05F_script01_2_F000,4.4900,7.2200,xxx
Ses05F_script01_2,Ses05F_script01_2_F001,9.3700,13.3300,neu
Ses05F_script01_2,Ses05F_script01_2_F002,16.7800,19.8800,xxx
Ses05F_script01_2,Ses05F_script01_2_F003,29.5700,32.1300,xxx
Ses05F_script01_2,Ses05F_script01_2_F004,33.0100,35.0100,xxx
Ses05F_script01_2,Ses05F_script01_2_F005,38.4700,40.6800,fru
Ses05F_script01_2,Ses05F_script01_2_F006,47.9200,50.4500,ang
Ses05F_script01_2,Ses05F_script01_2_F007,52.1900,61.8200,fru
Ses05F_script01_2,Ses05F_script01_2_F008,63.4600,71.2600,fru
Ses05F_script01_2,Ses05F_script01_2_F009,78.7300,86.9200,fru
Ses05F_script01_2,Ses05F_script01_2_F010,87.9900,91.1800,ang
Ses05F_script01_2,Ses05F_script01_2_F011,97.1700,100.4800,ang
Ses05F_script01_2,Ses05F_script01_2_F012,100.8700,109.0700,ang
Ses05F_script01_2,Ses05F_script01_2_F013,111.4700,114.7300,xxx
Ses05F_script01_2,Ses05F_script01_2_F014,122.2700,127.9100,ang
Ses05F_script01_2,Ses05F_script01_2_F015,131.9700,135.5000,xxx
Ses05F_script01_2,Ses05F_script01_2_F016,140.5500,142.8900,sad
Ses05F_script01_2,Ses05F_script01_2_F017,145.6600,147.3200,ang
Ses05F_script01_2,Ses05F_script01_2_M000,7.1900,9.3200,neu
Ses05F_script01_2,Ses05F_script01_2_M001,12.8300,17.9000,neu
Ses05F_script01_2,Ses05F_script01_2_M002,19.4700,29.2400,neu
Ses05F_script01_2,Ses05F_script01_2_M003,31.7600,34.4200,fru
Ses05F_script01_2,Ses05F_script01_2_M004,35.4500,38.3100,fru
Ses05F_script01_2,Ses05F_script01_2_M005,40.4400,43.9600,fru
Ses05F_script01_2,Ses05F_script01_2_M006,50.2000,52.0600,xxx
Ses05F_script01_2,Ses05F_script01_2_M007,61.2300,64.0100,fru
Ses05F_script01_2,Ses05F_script01_2_M008,70.5400,75.4300,fru
Ses05F_script01_2,Ses05F_script01_2_M009,86.1600,88.9000,fru
Ses05F_script01_2,Ses05F_script01_2_M010,94.5700,96.2900,fru
Ses05F_script01_2,Ses05F_script01_2_M011,100.1500,101.3800,fru
Ses05F_script01_2,Ses05F_script01_2_M012,109.5800,111.5000,fru
Ses05F_script01_2,Ses05F_script01_2_M013,113.9000,115.6400,fru
Ses05F_script01_2,Ses05F_script01_2_M014,127.1600,131.4200,fru
Ses05F_script01_2,Ses05F_script01_2_M015,135.2500,138.2600,xxx
Ses05F_script01_2,Ses05F_script01_2_M016,142.3800,146.3500,ang
Ses05F_script01_2,Ses05F_script01_2_M017,146.9900,151.8500,ang
Ses05M_impro04,Ses05M_impro04_F000,12.4200,14.2700,xxx
Ses05M_impro04,Ses05M_impro04_F001,22.7800,25.1300,neu
Ses05M_impro04,Ses05M_impro04_F002,26.7800,28.2500,neu
Ses05M_impro04,Ses05M_impro04_F003,38.4100,40.6600,neu
Ses05M_impro04,Ses05M_impro04_F004,49.2500,50.5400,neu
Ses05M_impro04,Ses05M_impro04_F005,61.0500,70.2700,neu
Ses05M_impro04,Ses05M_impro04_F006,71.9100,78.5000,neu
Ses05M_impro04,Ses05M_impro04_F007,81.4700,83.1700,neu
Ses05M_impro04,Ses05M_impro04_F008,92.4500,100.5400,neu
Ses05M_impro04,Ses05M_impro04_F009,107.3800,111.7200,neu
Ses05M_impro04,Ses05M_impro04_F010,111.7300,114.5100,neu
Ses05M_impro04,Ses05M_impro04_F011,119.7300,124.2300,neu
Ses05M_impro04,Ses05M_impro04_F012,128.2200,132.8200,neu
Ses05M_impro04,Ses05M_impro04_F013,134.6000,136.2300,neu
Ses05M_impro04,Ses05M_impro04_F014,136.8700,142.9200,neu
Ses05M_impro04,Ses05M_impro04_F015,143.3600,146.0100,neu
Ses05M_impro04,Ses05M_impro04_F016,149.6700,151.5800,neu
Ses05M_impro04,Ses05M_impro04_F017,157.6100,161.2300,neu
Ses05M_impro04,Ses05M_impro04_F018,165.6200,166.8400,neu
Ses05M_impro04,Ses05M_impro04_F019,167.5300,169.1900,neu
Ses05M_impro04,Ses05M_impro04_F020,172.3100,174.6500,neu
Ses05M_impro04,Ses05M_impro04_F021,177.4700,178.8500,neu
Ses05M_impro04,Ses05M_impro04_F022,182.3400,184.6800,neu
Ses05M_impro04,Ses05M_impro04_F023,185.1900,186.5600,neu
Ses05M_impro04,Ses05M_impro04_F024,186.6100,188.0600,neu
Ses05M_impro04,Ses05M_impro04_F025,188.5400,190.9400,xxx
