dataname,newdataname,newdatabegin,newdataend,newdataemotion
Ses03F_impro02,Ses03F_impro02_M003,50.3100,53.0775,xxx
Ses03F_impro02,Ses03F_impro02_M004,76.0425,77.4100,sur
Ses03F_impro02,Ses03F_impro02_M005,81.9000,86.2325,sur
Ses03F_impro02,Ses03F_impro02_M006,89.9300,93.4225,fru
Ses03F_impro02,Ses03F_impro02_M007,94.9800,98.1925,ang
Ses03F_impro02,Ses03F_impro02_M008,99.5000,102.7700,xxx
Ses03F_impro02,Ses03F_impro02_M009,111.5275,112.8100,fru
Ses03F_impro02,Ses03F_impro02_M010,114.4600,119.0325,fru
Ses03F_impro02,Ses03F_impro02_M011,127.8000,129.2625,fru
Ses03F_impro02,Ses03F_impro02_M012,135.0950,136.4900,fru
Ses03F_impro02,Ses03F_impro02_M013,141.8225,147.9025,xxx
Ses03F_impro02,Ses03F_impro02_M014,150.7550,152.9000,sad
Ses03F_impro02,Ses03F_impro02_M015,153.7500,155.8350,fru
Ses03F_impro02,Ses03F_impro02_M016,158.1350,161.2675,sad
Ses03F_impro02,Ses03F_impro02_M017,170.2300,171.8775,sad
Ses03F_impro02,Ses03F_impro02_M018,182.2500,186.3400,sad
Ses03F_impro02,Ses03F_impro02_M019,189.9200,195.4200,sad
Ses03F_impro02,Ses03F_impro02_M020,204.3800,208.4900,sad
Ses03F_impro02,Ses03F_impro02_M021,209.0850,211.1600,sad
Ses03F_impro02,Ses03F_impro02_M022,217.9700,220.0175,fru
Ses03F_impro02,Ses03F_impro02_M023,220.6050,226.6600,xxx
Ses03F_impro02,Ses03F_impro02_M024,226.6950,229.1200,sad
Ses03F_impro02,Ses03F_impro02_M025,242.0100,244.3100,sad
Ses03F_impro02,Ses03F_impro02_M026,244.4100,249.0050,xxx
Ses03F_impro02,Ses03F_impro02_M027,249.0675,255.5950,ang
Ses03F_impro02,Ses03F_impro02_M028,264.3225,269.6400,sad
Ses03F_impro02,Ses03F_impro02_M029,277.8600,282.6200,sad
Ses03F_impro02,Ses03F_impro02_M030,289.6400,294.1200,xxx
Ses03F_impro02,Ses03F_impro02_M031,311.3500,313.6200,sad
Ses03M_impro07,Ses03M_impro07_F000,5.4500,7.9800,hap
Ses03M_impro07,Ses03M_impro07_F001,9.6400,11.6000,hap
Ses03M_impro07,Ses03M_impro07_F002,16.4500,17.8900,xxx
Ses03M_impro07,Ses03M_impro07_F003,18.7700,24.8350,sur
Ses03M_impro07,Ses03M_impro07_F004,26.9100,29.8300,sur
Ses03M_impro07,Ses03M_impro07_F005,31.6400,38.7100,sur
Ses03M_impro07,Ses03M_impro07_F006,39.2800,45.7250,exc
Ses03M_impro07,Ses03M_impro07_F007,45.9200,48.3600,exc
Ses03M_impro07,Ses03M_impro07_F008,50.6200,53.0600,hap
Ses03M_impro07,Ses03M_impro07_F009,53.8100,60.6400,exc
Ses03M_impro07,Ses03M_impro07_F010,73.7000,75.2550,hap
Ses03M_impro07,Ses03M_impro07_F011,81.0000,85.0700,hap
Ses03M_impro07,Ses03M_impro07_F012,86.7700,88.3700,hap
Ses03M_impro07,Ses03M_impro07_F013,88.9900,97.0000,hap
Ses03M_impro07,Ses03M_impro07_F014,98.7800,101.5500,hap
Ses03M_impro07,Ses03M_impro07_F015,104.8200,107.3300,xxx
Ses03M_impro07,Ses03M_impro07_F016,107.7400,111.6400,exc
Ses03M_impro07,Ses03M_impro07_F017,111.9100,116.2700,hap
Ses03M_impro07,Ses03M_impro07_F018,120.7100,124.1100,exc
Ses03M_impro07,Ses03M_impro07_F019,125.5100,127.8500,hap
Ses03M_impro07,Ses03M_impro07_F020,132.0200,133.8900,xxx
Ses03M_impro07,Ses03M_impro07_F021,134.8700,142.2600,xxx
Ses03M_impro07,Ses03M_impro07_F022,149.2700,150.7600,xxx
Ses03M_impro07,Ses03M_impro07_F023,150.9700,154.2600,neu
Ses03M_impro07,Ses03M_impro07_M000,4.3659,5.8100,xxx
Ses03M_impro07,Ses03M_impro07_M001,7.6300,9.3500,xxx
Ses03M_impro07,Ses03M_impro07_M002,12.4200,17.0000,exc
Ses03M_impro07,Ses03M_impro07_M003,17.1400,21.0000,exc
Ses03M_impro07,Ses03M_impro07_M004,21.0400,22.4100,exc
Ses03M_impro07,Ses03M_impro07_M005,22.6300,24.5200,exc
Ses03M_impro07,Ses03M_impro07_M006,24.5925,27.4100,exc
Ses03M_impro07,Ses03M_impro07_M007,27.9125,28.4975,exc
Ses03M_impro07,Ses03M_impro07_M008,29.4200,33.3400,exc
Ses03M_impro07,Ses03M_impro07_M009,38.2700,39.7700,neu
Ses03M_impro07,Ses03M_impro07_M010,45.4700,47.1500,exc
Ses03M_impro07,Ses03M_impro07_M011,47.9100,50.9600,exc
Ses03M_impro07,Ses03M_impro07_M012,60.2600,66.5775,xxx
Ses03M_impro07,Ses03M_impro07_M013,66.6200,74.8200,exc
Ses03M_impro07,Ses03M_impro07_M014,74.8900,81.2600,hap
Ses03M_impro07,Ses03M_impro07_M015,83.7000,87.6600,exc
Ses03M_impro07,Ses03M_impro07_M016,87.8200,89.5900,exc
Ses03M_impro07,Ses03M_impro07_M017,95.4700,99.1500,exc
Ses03M_impro07,Ses03M_impro07_M018,100.0200,107.6300,exc
Ses03M_impro07,Ses03M_impro07_M019,111.1900,112.7800,exc
Ses03M_impro07,Ses03M_impro07_M020,115.6500,121.0500,exc
Ses03M_impro07,Ses03M_impro07_M021,121.5800,122.8700,xxx
Ses03M_impro07,Ses03M_impro07_M022,123.2600,127.0700,exc
Ses03M_impro07,Ses03M_impro07_M023,127.2800,132.4475,exc
Ses03M_impro07,Ses03M_impro07_M024,132.8900,135.3800,exc
Ses03M_impro07,Ses03M_impro07_M025,140.9100,149.5600,hap
Ses03M_impro07,Ses03M_impro07_M026,150.1300,151.5100,xxx
Ses03F_impro03,Ses03F_impro03_F000,9.1916,20.3925,xxx
Ses03F_impro03,Ses03F_impro03_F001,20.4220,23.3725,xxx
Ses03F_impro03,Ses03F_impro03_F002,24.4325,35.9275,xxx
Ses03F_impro03,Ses03F_impro03_F003,36.3650,52.1291,xxx
Ses03F_impro03,Ses03F_impro03_F004,52.1844,57.3954,exc
Ses03F_impro03,Ses03F_impro03_F005,57.4608,60.2412,exc
Ses03F_impro03,Ses03F_impro03_F006,60.2739,67.3326,exc
Ses03F_impro03,Ses03F_impro03_F007,67.4660,72.6274,exc
Ses03F_impro03,Ses03F_impro03_F008,72.6493,77.9810,exc
Ses03F_impro03,Ses03F_impro03_F009,78.3325,86.6601,exc
Ses03F_impro03,Ses03F_impro03_F010,86.8517,91.0215,xxx
Ses03F_impro03,Ses03F_impro03_F011,91.0978,100.3984,exc
Ses03F_impro03,Ses03F_impro03_F012,102.1865,105.5993,exc
Ses03F_impro03,Ses03F_impro03_F013,105.6538,109.4775,exc
Ses03F_impro03,Ses03F_impro03_F014,109.6125,111.9900,hap
Ses03F_impro03,Ses03F_impro03_F015,112.3100,119.3266,hap
Ses03F_impro03,Ses03F_impro03_F016,119.3484,121.0150,exc
Ses03F_impro03,Ses03F_impro03_F017,121.0600,122.9466,exc
Ses03F_impro03,Ses03F_impro03_F018,123.0011,125.3344,hap
Ses03F_impro03,Ses03F_impro03_F019,129.4075,135.3764,hap
Ses03F_impro03,Ses03F_impro03_F020,138.7565,142.0166,hap
Ses03F_impro03,Ses03F_impro03_F021,142.1038,147.9480,hap
Ses03F_impro03,Ses03F_impro03_F022,148.1770,151.5025,xxx
Ses03F_impro03,Ses03F_impro03_F023,153.1175,162.0575,xxx
Ses03F_impro03,Ses03F_impro03_F024,164.6825,167.9625,exc
Ses03F_impro03,Ses03F_impro03_M000,2.1064,8.9800,exc
Ses03F_impro03,Ses03F_impro03_M001,10.3200,14.5100,exc
Ses03F_impro03,Ses03F_impro03_M002,16.5675,19.0675,exc
Ses03F_impro03,Ses03F_impro03_M003,20.0600,21.4825,xxx
Ses03F_impro03,Ses03F_impro03_M004,22.8625,25.3200,xxx
Ses03F_impro03,Ses03F_impro03_M005,29.9407,31.5653,exc
Ses03F_impro03,Ses03F_impro03_M006,35.3225,41.0900,exc
Ses03F_impro03,Ses03F_impro03_M007,45.0201,50.9625,exc
Ses03F_impro03,Ses03F_impro03_M008,59.0500,61.7550,xxx
Ses03F_impro03,Ses03F_impro03_M009,69.6325,71.1625,sur
Ses03F_impro03,Ses03F_impro03_M010,77.2450,78.5916,exc
Ses03F_impro03,Ses03F_impro03_M011,93.1200,95.7850,xxx
Ses03F_impro03,Ses03F_impro03_M012,99.0850,104.2582,xxx
Ses03F_impro03,Ses03F_impro03_M013,110.8983,112.9591,xxx
Ses03F_impro03,Ses03F_impro03_M014,118.3671,119.8500,xxx
Ses03F_impro03,Ses03F_impro03_M015,124.8600,129.7394,hap
Ses03F_impro03,Ses03F_impro03_M016,135.1256,140.4356,xxx
Ses03F_impro03,Ses03F_impro03_M017,146.6700,148.6225,xxx
Ses03F_impro03,Ses03F_impro03_M018,149.6825,153.6100,xxx
Ses03F_impro03,Ses03F_impro03_M019,154.7025,158.5550,xxx
Ses03F_impro03,Ses03F_impro03_M020,160.1400,163.2000,xxx
Ses03F_impro03,Ses03F_impro03_M021,163.3825,168.8625,exc
Ses03F_script02_1,Ses03F_script02_1_F000,24.0358,25.2521,sad
Ses03F_script02_1,Ses03F_script02_1_F001,46.8027,48.5436,xxx
Ses03F_script02_1,Ses03F_script02_1_F002,52.3898,57.2685,xxx
Ses03F_script02_1,Ses03F_script02_1_F003,60.2038,67.7950,ang
Ses03F_script02_1,Ses03F_script02_1_F004,90.0830,92.7956,xxx
Ses03F_script02_1,Ses03F_script02_1_F005,125.2052,128.0596,xxx
Ses03F_script02_1,Ses03F_script02_1_F006,129.3956,132.3714,xxx
Ses03F_script02_1,Ses03F_script02_1_F007,138.0800,140.5700,xxx
Ses03F_script02_1,Ses03F_script02_1_F008,140.8129,143.0599,xxx
Ses03F_script02_1,Ses03F_script02_1_F009,144.1000,145.8332,xxx
Ses03F_script02_1,Ses03F_script02_1_F010,154.4974,157.2303,sad
Ses03F_script02_1,Ses03F_script02_1_F011,157.9000,160.6514,sad
Ses03F_script02_1,Ses03F_script02_1_F012,179.0875,185.6825,ang
Ses03F_script02_1,Ses03F_script02_1_F013,200.9650,207.7425,fru
Ses03F_script02_1,Ses03F_script02_1_F014,208.8600,211.0870,fru
Ses03F_script02_1,Ses03F_script02_1_F015,230.3450,235.0458,xxx
Ses03F_script02_1,Ses03F_script02_1_F016,236.5033,238.8920,xxx
Ses03F_script02_1,Ses03F_script02_1_F017,252.4348,262.5768,fru
Ses03F_script02_1,Ses03F_script02_1_F018,265.8900,271.4636,fru
Ses03F_script02_1,Ses03F_script02_1_F019,354.5125,356.6477,xxx
Ses03F_script02_1,Ses03F_script02_1_F020,359.2950,360.9400,xxx
Ses03F_script02_1,Ses03F_script02_1_F021,363.0244,364.9109,xxx
Ses03F_script02_1,Ses03F_script02_1_M000,2.7700,11.2400,exc
Ses03F_script02_1,Ses03F_script02_1_M001,11.3000,14.6600,exc
Ses03F_script02_1,Ses03F_script02_1_M002,14.6975,24.2225,exc
Ses03F_script02_1,Ses03F_script02_1_M003,24.9100,33.1075,exc
Ses03F_script02_1,Ses03F_script02_1_M004,33.2025,40.2425,exc
Ses03F_script02_1,Ses03F_script02_1_M005,40.2825,47.7946,exc
Ses03F_script02_1,Ses03F_script02_1_M006,48.0400,53.4627,exc
Ses03F_script02_1,Ses03F_script02_1_M007,56.0944,59.5155,xxx
Ses03F_script02_1,Ses03F_script02_1_M008,66.6800,76.1075,xxx
Ses03F_script02_1,Ses03F_script02_1_M009,76.1600,80.3025,exc
Ses03F_script02_1,Ses03F_script02_1_M010,80.3950,84.0707,exc
Ses03F_script02_1,Ses03F_script02_1_M011,84.1517,90.8522,exc
Ses03F_script02_1,Ses03F_script02_1_M012,91.7430,95.2100,xxx
Ses03F_script02_1,Ses03F_script02_1_M013,95.3325,100.5770,exc
Ses03F_script02_1,Ses03F_script02_1_M014,100.7513,109.7650,exc
Ses03F_script02_1,Ses03F_script02_1_M015,109.8300,119.8003,exc
Ses03F_script02_1,Ses03F_script02_1_M016,119.8850,125.7923,exc
Ses03F_script02_1,Ses03F_script02_1_M017,127.4725,130.2863,neu
Ses03F_script02_1,Ses03F_script02_1_M018,131.7034,139.0517,sur
Ses03F_script02_1,Ses03F_script02_1_M019,139.8817,141.6834,neu
Ses03F_script02_1,Ses03F_script02_1_M020,142.1085,144.4425,neu
Ses03F_script02_1,Ses03F_script02_1_M021,145.2867,152.2425,exc
Ses03F_script02_1,Ses03F_script02_1_M022,152.2900,155.2425,neu
Ses03F_script02_1,Ses03F_script02_1_M023,156.3396,158.5056,neu
Ses03F_script02_1,Ses03F_script02_1_M024,160.3477,179.5650,xxx
Ses03F_script02_1,Ses03F_script02_1_M025,185.2150,196.9325,xxx
Ses03F_script02_1,Ses03F_script02_1_M026,197.0075,201.4950,xxx
Ses03F_script02_1,Ses03F_script02_1_M027,207.2725,209.3250,xxx
Ses03F_script02_1,Ses03F_script02_1_M028,210.6550,220.4625,xxx
Ses03F_script02_1,Ses03F_script02_1_M029,220.5110,230.2076,xxx
Ses03F_script02_1,Ses03F_script02_1_M030,235.0053,237.2725,sur
Ses03F_script02_1,Ses03F_script02_1_M031,238.8920,245.8625,xxx
Ses03F_script02_1,Ses03F_script02_1_M032,245.8950,253.3660,xxx
Ses03F_script02_1,Ses03F_script02_1_M033,263.6497,266.4875,xxx
Ses03F_script02_1,Ses03F_script02_1_M034,270.1800,277.0913,fru
Ses03F_script02_1,Ses03F_script02_1_M035,277.3949,282.0900,xxx
Ses03F_script02_1,Ses03F_script02_1_M036,282.2533,290.5329,exc
Ses03F_script02_1,Ses03F_script02_1_M037,290.5800,303.2862,xxx
Ses03F_script02_1,Ses03F_script02_1_M038,303.3267,314.3188,exc
Ses03F_script02_1,Ses03F_script02_1_M039,314.3795,327.0721,exc
Ses03F_script02_1,Ses03F_script02_1_M040,327.1329,335.1200,exc
Ses03F_script02_1,Ses03F_script02_1_M041,335.1725,344.9875,exc
Ses03F_script02_1,Ses03F_script02_1_M042,345.0483,354.9200,exc
Ses03F_script02_1,Ses03F_script02_1_M043,356.2900,359.0375,xxx
Ses03F_script02_1,Ses03F_script02_1_M044,360.6350,362.9500,neu
Ses03M_script03_1,Ses03M_script03_1_F000,14.1800,15.7750,xxx
Ses03M_script03_1,Ses03M_script03_1_F001,16.5000,20.2350,xxx
Ses03M_script03_1,Ses03M_script03_1_F002,21.4000,23.8275,xxx
Ses03M_script03_1,Ses03M_script03_1_F003,26.7100,28.8600,exc
Ses03M_script03_1,Ses03M_script03_1_F004,29.8400,32.9050,exc
Ses03M_script03_1,Ses03M_script03_1_F005,38.0000,42.6425,exc
Ses03M_script03_1,Ses03M_script03_1_F006,46.2200,48.0100,exc
Ses03M_script03_1,Ses03M_script03_1_F007,49.4700,53.5200,xxx
Ses03M_script03_1,Ses03M_script03_1_F008,58.0900,61.2300,xxx
Ses03M_script03_1,Ses03M_script03_1_F009,62.7200,66.4800,xxx
Ses03M_script03_1,Ses03M_script03_1_F010,69.3000,71.8175,xxx
Ses03M_script03_1,Ses03M_script03_1_F011,79.1602,82.2426,xxx
Ses03M_script03_1,Ses03M_script03_1_F012,84.7800,86.1800,xxx
Ses03M_script03_1,Ses03M_script03_1_F013,98.6900,103.2750,xxx
Ses03M_script03_1,Ses03M_script03_1_F014,106.5500,111.1300,xxx
Ses03M_script03_1,Ses03M_script03_1_F015,112.9900,115.5200,xxx
Ses03M_script03_1,Ses03M_script03_1_F016,118.7200,121.6175,xxx
Ses03M_script03_1,Ses03M_script03_1_F017,126.3200,131.1025,xxx
Ses03M_script03_1,Ses03M_script03_1_F018,134.0100,135.9700,sad
Ses03M_script03_1,Ses03M_script03_1_F019,141.6300,144.9700,xxx
Ses03M_script03_1,Ses03M_script03_1_F020,168.5425,171.7825,xxx
Ses03M_script03_1,Ses03M_script03_1_F021,188.3100,192.8100,xxx
Ses03M_script03_1,Ses03M_script03_1_F022,192.8400,198.5300,xxx
Ses03M_script03_1,Ses03M_script03_1_F023,201.7400,204.2075,xxx
Ses03M_script03_1,Ses03M_script03_1_F024,208.6800,214.3925,xxx
Ses03M_script03_1,Ses03M_script03_1_F025,216.2500,223.1175,xxx
Ses03M_script03_1,Ses03M_script03_1_F026,225.2300,228.5100,xxx
Ses03M_script03_1,Ses03M_script03_1_F027,234.2600,238.1252,xxx
Ses03M_script03_1,Ses03M_script03_1_F028,238.5875,244.0700,xxx
Ses03M_script03_1,Ses03M_script03_1_F029,245.2000,250.5000,xxx
Ses03M_script03_1,Ses03M_script03_1_F030,254.5900,258.7875,xxx
Ses03M_script03_1,Ses03M_script03_1_F031,260.5700,262.9050,xxx
Ses03M_script03_1,Ses03M_script03_1_M000,12.3161,14.7672,xxx
Ses03M_script03_1,Ses03M_script03_1_M001,15.4600,16.8200,xxx
Ses03M_script03_1,Ses03M_script03_1_M002,19.8700,21.7625,xxx
Ses03M_script03_1,Ses03M_script03_1_M003,23.5900,27.0800,xxx
Ses03M_script03_1,Ses03M_script03_1_M004,28.4300,30.1525,exc
Ses03M_script03_1,Ses03M_script03_1_M005,32.5600,36.4600,xxx
Ses03M_script03_1,Ses03M_script03_1_M006,36.4800,38.3300,exc
Ses03M_script03_1,Ses03M_script03_1_M007,42.3963,46.5675,xxx
Ses03M_script03_1,Ses03M_script03_1_M008,47.5700,49.8600,xxx
Ses03M_script03_1,Ses03M_script03_1_M009,53.0100,58.5350,xxx
Ses03M_script03_1,Ses03M_script03_1_M010,60.7500,64.3100,xxx
Ses03M_script03_1,Ses03M_script03_1_M011,66.2000,69.6950,xxx
Ses03M_script03_1,Ses03M_script03_1_M012,71.6400,79.9448,xxx
Ses03M_script03_1,Ses03M_script03_1_M013,80.1200,85.1600,xxx
Ses03M_script03_1,Ses03M_script03_1_M014,85.7800,92.0600,xxx
Ses03M_script03_1,Ses03M_script03_1_M015,92.1000,98.9300,xxx
Ses03M_script03_1,Ses03M_script03_1_M016,103.0000,106.7300,xxx
Ses03M_script03_1,Ses03M_script03_1_M017,111.1200,113.2375,xxx
Ses03M_script03_1,Ses03M_script03_1_M018,115.1300,119.4400,xxx
Ses03M_script03_1,Ses03M_script03_1_M019,121.0200,126.2900,xxx
Ses03M_script03_1,Ses03M_script03_1_M020,130.5550,134.7850,xxx
Ses03M_script03_1,Ses03M_script03_1_M021,135.5100,142.1900,xxx
Ses03M_script03_1,Ses03M_script03_1_M022,144.6400,148.7092,xxx
Ses03M_script03_1,Ses03M_script03_1_M023,148.7800,161.4600,xxx
Ses03M_script03_1,Ses03M_script03_1_M024,161.4900,169.1750,xxx
Ses03M_script03_1,Ses03M_script03_1_M025,171.9500,178.3675,xxx
Ses03M_script03_1,Ses03M_script03_1_M026,178.3900,188.9800,xxx
Ses03M_script03_1,Ses03M_script03_1_M027,199.1700,202.2600,xxx
Ses03M_script03_1,Ses03M_script03_1_M028,203.6175,209.0700,xxx
Ses03M_script03_1,Ses03M_script03_1_M029,214.0800,215.4300,xxx
Ses03M_script03_1,Ses03M_script03_1_M030,215.4600,216.6500,xxx
Ses03M_script03_1,Ses03M_script03_1_M031,222.9300,225.6700,xxx
Ses03M_script03_1,Ses03M_script03_1_M032,228.0275,231.4800,xxx
Ses03M_script03_1,Ses03M_script03_1_M033,231.5300,234.5000,xxx
Ses03M_script03_1,Ses03M_script03_1_M034,237.5125,240.0300,xxx
Ses03M_script03_1,Ses03M_script03_1_M035,243.5600,245.8100,neu
Ses03M_script03_1,Ses03M_script03_1_M036,250.2800,255.1061,xxx
Ses03M_script03_1,Ses03M_script03_1_M037,258.7300,260.9800,xxx
Ses03M_script03_1,Ses03M_script03_1_M038,262.9675,268.1800,xxx
Ses03M_impro05a,Ses03M_impro05a_F000,5.7300,7.5300,neu
Ses03M_impro05a,Ses03M_impro05a_F001,11.2200,14.5900,neu
Ses03M_impro05a,Ses03M_impro05a_F002,17.3200,22.2000,neu
Ses03M_impro05a,Ses03M_impro05a_F003,24.0900,27.7600,fru
Ses03M_impro05a,Ses03M_impro05a_F004,28.1100,33.9325,fru
Ses03M_impro05a,Ses03M_impro05a_F005,34.1600,35.8500,neu
Ses03M_impro05a,Ses03M_impro05a_F006,38.1750,42.2700,fru
Ses03M_impro05a,Ses03M_impro05a_F007,49.4000,53.8900,neu
Ses03M_impro05a,Ses03M_impro05a_F008,54.4900,57.0200,neu
Ses03M_impro05a,Ses03M_impro05a_F009,59.0100,61.8200,neu
Ses03M_impro05a,Ses03M_impro05a_F010,65.7700,67.7200,fru
Ses03M_impro05a,Ses03M_impro05a_F011,71.5400,73.3300,neu
Ses03M_impro05a,Ses03M_impro05a_F012,74.2500,80.8900,neu
Ses03M_impro05a,Ses03M_impro05a_F013,82.7700,87.6800,xxx
Ses03M_impro05a,Ses03M_impro05a_F014,90.9925,92.2100,neu
Ses03M_impro05a,Ses03M_impro05a_F015,93.1800,96.7100,fru
Ses03M_impro05a,Ses03M_impro05a_F016,101.6900,107.7600,neu
Ses03M_impro05a,Ses03M_impro05a_F017,111.2100,113.5100,xxx
Ses03M_impro05a,Ses03M_impro05a_F018,115.8800,119.7400,ang
Ses03M_impro05a,Ses03M_impro05a_F019,120.3400,122.9400,fru
Ses03M_impro05a,Ses03M_impro05a_F020,122.9800,129.5500,fru
Ses03M_impro05a,Ses03M_impro05a_F021,130.1300,131.3900,neu
Ses03M_impro05a,Ses03M_impro05a_F022,131.4100,134.2950,xxx
Ses03M_impro05a,Ses03M_impro05a_F023,134.6200,139.0600,neu
Ses03M_impro05a,Ses03M_impro05a_F024,140.4900,141.8700,neu
Ses03M_impro05a,Ses03M_impro05a_F025,143.2900,145.7700,neu
Ses03M_impro05a,Ses03M_impro05a_F026,149.5100,152.8700,xxx
Ses03M_impro05a,Ses03M_impro05a_F027,153.8900,155.7100,fru
Ses03M_impro05a,Ses03M_impro05a_F028,156.6900,157.9800,ang
Ses03M_impro05a,Ses03M_impro05a_M000,7.1700,11.7200,ang
Ses03M_impro05a,Ses03M_impro05a_M001,13.8300,17.7800,ang
Ses03M_impro05a,Ses03M_impro05a_M002,21.7600,25.0200,ang
Ses03M_impro05a,Ses03M_impro05a_M003,26.9500,28.6507,ang
Ses03M_impro05a,Ses03M_impro05a_M004,29.4400,30.5000,ang
Ses03M_impro05a,Ses03M_impro05a_M005,33.5300,34.5900,ang
Ses03M_impro05a,Ses03M_impro05a_M006,34.9400,37.0500,ang
Ses03M_impro05a,Ses03M_impro05a_M007,37.0975,38.9800,ang
Ses03M_impro05a,Ses03M_impro05a_M008,41.1900,45.3650,xxx
Ses03M_impro05a,Ses03M_impro05a_M009,45.4125,50.2400,xxx
Ses03M_impro05a,Ses03M_impro05a_M010,53.1100,55.0700,ang
Ses03M_impro05a,Ses03M_impro05a_M011,56.5500,59.7400,ang
Ses03M_impro05a,Ses03M_impro05a_M012,60.9500,66.4300,ang
Ses03M_impro05a,Ses03M_impro05a_M013,67.1000,72.1900,ang
Ses03M_impro05a,Ses03M_impro05a_M014,72.6400,74.1625,ang
Ses03M_impro05a,Ses03M_impro05a_M015,79.4200,83.5100,xxx
Ses03M_impro05a,Ses03M_impro05a_M016,87.1900,91.3275,ang
Ses03M_impro05a,Ses03M_impro05a_M017,91.3600,94.4700,ang
Ses03M_impro05a,Ses03M_impro05a_M018,96.2400,102.3200,ang
Ses03M_impro05a,Ses03M_impro05a_M019,107.2000,111.2100,xxx
Ses03M_impro05a,Ses03M_impro05a_M020,113.5900,116.3000,ang
Ses03M_impro05a,Ses03M_impro05a_M021,119.0100,120.8800,ang
Ses03M_impro05a,Ses03M_impro05a_M022,126.7900,130.5800,ang
Ses03M_impro05a,Ses03M_impro05a_M023,133.9000,135.2100,ang
Ses03M_impro05a,Ses03M_impro05a_M024,138.5675,140.9900,ang
Ses03M_impro05a,Ses03M_impro05a_M025,141.2000,143.7100,ang
Ses03M_impro05a,Ses03M_impro05a_M026,145.0500,151.1900,ang
Ses03M_impro05a,Ses03M_impro05a_M027,152.2900,154.6100,ang
Ses03M_impro05a,Ses03M_impro05a_M028,156.0450,159.4850,ang
Ses03M_impro05a,Ses03M_impro05a_M029,160.0500,162.5300,ang
Ses03M_impro05a,Ses03M_impro05a_M030,162.7600,167.4425,exc
Ses03F_impro06,Ses03F_impro06_F000,8.3440,12.1707,sad
Ses03F_impro06,Ses03F_impro06_F001,13.5951,16.7102,sad
Ses03F_impro06,Ses03F_impro06_F002,19.1355,23.5856,sad
Ses03F_impro06,Ses03F_impro06_F003,25.4324,31.1063,sad
Ses03F_impro06,Ses03F_impro06_F004,31.2621,34.7999,sad
Ses03F_impro06,Ses03F_impro06_F005,34.8667,43.5889,sad
Ses03F_impro06,Ses03F_impro06_F006,43.8114,47.4382,sad
Ses03F_impro06,Ses03F_impro06_F007,54.3359,57.1617,sad
Ses03F_impro06,Ses03F_impro06_F008,57.3397,60.0098,sad
Ses03F_impro06,Ses03F_impro06_F009,60.0766,63.3252,sad
Ses03F_impro06,Ses03F_impro06_F010,63.7924,73.8052,sad
Ses03F_impro06,Ses03F_impro06_F011,74.5172,79.0786,sad
Ses03F_impro06,Ses03F_impro06_F012,79.2343,83.0392,sad
Ses03F_impro06,Ses03F_impro06_F013,83.5509,88.7576,sad
Ses03F_impro06,Ses03F_impro06_F014,92.0507,98.9038,sad
Ses03F_impro06,Ses03F_impro06_F015,103.8880,108.8276,sad
Ses03F_impro06,Ses03F_impro06_F016,109.2504,113.9007,sad
Ses03F_impro06,Ses03F_impro06_F017,114.1010,116.9491,sad
Ses03F_impro06,Ses03F_impro06_F018,117.2161,120.2050,sad
Ses03F_impro06,Ses03F_impro06_F019,121.6439,124.8925,sad
Ses03F_impro06,Ses03F_impro06_F020,125.1595,134.2823,sad
Ses03F_impro06,Ses03F_impro06_F021,136.4628,142.2035,sad
Ses03F_impro06,Ses03F_impro06_F022,142.3000,146.8761,sad
Ses03F_impro06,Ses03F_impro06_F023,150.4584,155.9098,sad
Ses03F_impro06,Ses03F_impro06_F024,156.9111,160.2264,sad
Ses03F_impro06,Ses03F_impro06_F025,160.5379,169.9277,sad
Ses03F_impro06,Ses03F_impro06_F026,172.2418,178.1159,sad
Ses03F_impro06,Ses03F_impro06_F027,179.1172,182.7663,sad
Ses03F_impro06,Ses03F_impro06_F028,182.8998,187.0829,sad
Ses03F_impro06,Ses03F_impro06_F029,190.2870,197.7854,sad
Ses03F_impro06,Ses03F_impro06_F030,198.0302,200.8115,sad
Ses03F_impro06,Ses03F_impro06_F031,209.0220,213.0716,sad
Ses03F_impro06,Ses03F_impro06_F032,215.2521,217.0099,sad
Ses03F_impro06,Ses03F_impro06_F033,218.7010,222.7061,sad
Ses03F_impro06,Ses03F_impro06_F034,224.5529,229.8930,sad
Ses03F_impro06,Ses03F_impro06_F035,230.1155,232.8746,sad
Ses03F_impro06,Ses03F_impro06_M000,5.7363,8.1500,neu
Ses03F_impro06,Ses03F_impro06_M001,15.9759,19.0242,neu
Ses03F_impro06,Ses03F_impro06_M002,48.6398,55.4484,sad
Ses03F_impro06,Ses03F_impro06_M003,88.2236,91.1829,neu
Ses03F_impro06,Ses03F_impro06_M004,97.6356,100.7729,sad
Ses03F_impro06,Ses03F_impro06_M005,101.1289,105.2675,sad
Ses03F_impro06,Ses03F_impro06_M006,119.5746,122.4005,sad
Ses03F_impro06,Ses03F_impro06_M007,146.8316,150.3027,sad
Ses03F_impro06,Ses03F_impro06_M008,177.3594,179.8070,sad
Ses03F_impro06,Ses03F_impro06_M009,187.4166,190.7575,sad
Ses03F_impro06,Ses03F_impro06_M010,200.0327,202.4358,sad
Ses03F_impro06,Ses03F_impro06_M011,202.6138,208.2432,sad
