dataname,newdataname,newdatabegin,newdataend,newdataemotion
Ses01M_impro07,Ses01M_impro07_M017,131.9500,134.6200,hap
Ses01M_impro07,Ses01M_impro07_M018,135.3050,141.0100,exc
Ses01M_impro07,Ses01M_impro07_M019,141.3400,142.6800,hap
Ses01M_impro07,Ses01M_impro07_M020,143.9800,147.8400,neu
Ses01M_impro07,Ses01M_impro07_M021,147.9100,150.1225,sur
Ses01M_impro07,Ses01M_impro07_M022,150.7925,153.8000,sur
Ses01M_impro07,Ses01M_impro07_M023,153.8600,159.1400,xxx
Ses01M_impro07,Ses01M_impro07_M024,165.1825,169.6425,exc
Ses01M_impro07,Ses01M_impro07_M025,169.7275,172.3400,xxx
Ses01M_impro07,Ses01M_impro07_M026,172.4600,175.3625,neu
Ses01M_impro07,Ses01M_impro07_M027,177.2600,178.7500,xxx
Ses01M_impro07,Ses01M_impro07_M028,179.9400,185.3475,xxx
Ses01M_impro07,Ses01M_impro07_M029,185.7800,191.5200,xxx
Ses01M_impro07,Ses01M_impro07_M030,192.2200,194.2500,neu
Ses01M_impro07,Ses01M_impro07_M031,194.7700,196.0200,xxx
Ses01M_impro07,Ses01M_impro07_M032,196.3800,199.8600,hap
Ses01M_impro07,Ses01M_impro07_M033,204.8100,206.6000,hap
Ses01F_script03_2,Ses01F_script03_2_F000,4.8100,10.0600,hap
Ses01F_script03_2,Ses01F_script03_2_F001,15.4800,19.5500,hap
Ses01F_script03_2,Ses01F_script03_2_F002,22.3100,26.1300,hap
Ses01F_script03_2,Ses01F_script03_2_F003,29.2200,34.5800,xxx
Ses01F_script03_2,Ses01F_script03_2_F004,37.5000,43.1500,neu
Ses01F_script03_2,Ses01F_script03_2_F005,46.7500,48.7825,neu
Ses01F_script03_2,Ses01F_script03_2_F006,49.4100,53.4700,xxx
Ses01F_script03_2,Ses01F_script03_2_F007,54.7489,61.4654,xxx
Ses01F_script03_2,Ses01F_script03_2_F008,64.3325,67.5625,fru
Ses01F_script03_2,Ses01F_script03_2_F009,73.6900,76.1625,xxx
Ses01F_script03_2,Ses01F_script03_2_F010,78.2197,81.8200,xxx
Ses01F_script03_2,Ses01F_script03_2_F011,84.4600,88.9700,xxx
Ses01F_script03_2,Ses01F_script03_2_F012,93.8500,96.9300,xxx
Ses01F_script03_2,Ses01F_script03_2_F013,100.2315,102.3100,ang
Ses01F_script03_2,Ses01F_script03_2_F014,103.2700,105.4500,ang
Ses01F_script03_2,Ses01F_script03_2_F015,114.8512,119.6000,ang
Ses01F_script03_2,Ses01F_script03_2_F016,121.9500,126.5400,ang
Ses01F_script03_2,Ses01F_script03_2_F017,128.7100,130.4800,ang
Ses01F_script03_2,Ses01F_script03_2_F018,130.9500,132.7900,ang
Ses01F_script03_2,Ses01F_script03_2_F019,137.1300,141.1970,xxx
Ses01F_script03_2,Ses01F_script03_2_F020,143.6400,146.3800,xxx
Ses01F_script03_2,Ses01F_script03_2_F021,149.9800,158.4966,ang
Ses01F_script03_2,Ses01F_script03_2_F022,160.7500,163.3800,ang
Ses01F_script03_2,Ses01F_script03_2_F023,165.6900,167.9300,ang
Ses01F_script03_2,Ses01F_script03_2_F024,175.1100,179.4600,ang
Ses01F_script03_2,Ses01F_script03_2_F025,182.0300,184.9100,ang
Ses01F_script03_2,Ses01F_script03_2_F026,193.0300,198.8800,ang
Ses01F_script03_2,Ses01F_script03_2_F027,201.3300,203.3069,ang
Ses01F_script03_2,Ses01F_script03_2_F028,205.3300,207.8000,ang
Ses01F_script03_2,Ses01F_script03_2_F029,212.4025,215.4525,ang
Ses01F_script03_2,Ses01F_script03_2_F030,227.0225,228.4100,neu
Ses01F_script03_2,Ses01F_script03_2_F031,229.4275,233.0800,neu
Ses01F_script03_2,Ses01F_script03_2_F032,235.2400,237.8068,neu
Ses01F_script03_2,Ses01F_script03_2_F033,241.2519,244.1269,xxx
Ses01F_script03_2,Ses01F_script03_2_F034,246.5557,251.6118,ang
Ses01F_script03_2,Ses01F_script03_2_F035,256.4800,260.4175,ang
Ses01F_script03_2,Ses01F_script03_2_F036,262.8900,271.7200,ang
Ses01F_script03_2,Ses01F_script03_2_F037,272.7300,283.0800,ang
Ses01F_script03_2,Ses01F_script03_2_F038,287.2950,292.7200,ang
Ses01F_script03_2,Ses01F_script03_2_F039,294.6300,296.6200,ang
Ses01F_script03_2,Ses01F_script03_2_F040,297.0300,315.4600,ang
Ses01F_script03_2,Ses01F_script03_2_M000,3.1785,6.2400,xxx
Ses01F_script03_2,Ses01F_script03_2_M001,9.5600,16.0125,neu
Ses01F_script03_2,Ses01F_script03_2_M002,18.6600,23.0400,neu
Ses01F_script03_2,Ses01F_script03_2_M003,25.7100,29.8700,xxx
Ses01F_script03_2,Ses01F_script03_2_M004,34.2100,38.4400,neu
Ses01F_script03_2,Ses01F_script03_2_M005,42.2500,47.1200,fru
Ses01F_script03_2,Ses01F_script03_2_M006,48.1600,49.9500,xxx
Ses01F_script03_2,Ses01F_script03_2_M007,52.6700,55.2693,ang
Ses01F_script03_2,Ses01F_script03_2_M008,60.8262,64.8857,xxx
Ses01F_script03_2,Ses01F_script03_2_M009,67.0600,74.0100,fru
Ses01F_script03_2,Ses01F_script03_2_M010,75.9600,78.6500,neu
Ses01F_script03_2,Ses01F_script03_2_M011,81.3800,84.9165,neu
Ses01F_script03_2,Ses01F_script03_2_M012,88.0800,94.2300,fru
Ses01F_script03_2,Ses01F_script03_2_M013,95.9900,100.9500,fru
Ses01F_script03_2,Ses01F_script03_2_M014,101.9000,104.1500,ang
Ses01F_script03_2,Ses01F_script03_2_M015,105.2596,108.2337,fru
Ses01F_script03_2,Ses01F_script03_2_M016,111.9800,115.3300,neu
Ses01F_script03_2,Ses01F_script03_2_M017,119.7000,122.8900,xxx
Ses01F_script03_2,Ses01F_script03_2_M018,126.1529,129.1350,neu
Ses01F_script03_2,Ses01F_script03_2_M019,130.0500,131.4200,neu
Ses01F_script03_2,Ses01F_script03_2_M020,132.3100,137.4000,ang
Ses01F_script03_2,Ses01F_script03_2_M021,140.8379,144.0300,ang
Ses01F_script03_2,Ses01F_script03_2_M022,145.6700,152.9500,ang
Ses01F_script03_2,Ses01F_script03_2_M023,157.8200,161.5400,ang
Ses01F_script03_2,Ses01F_script03_2_M024,162.7700,175.5200,ang
Ses01F_script03_2,Ses01F_script03_2_M025,178.7700,183.2600,ang
Ses01F_script03_2,Ses01F_script03_2_M026,184.3500,193.4894,ang
Ses01F_script03_2,Ses01F_script03_2_M027,197.9100,212.7500,ang
Ses01F_script03_2,Ses01F_script03_2_M028,215.1200,221.1500,xxx
Ses01F_script03_2,Ses01F_script03_2_M029,224.5224,229.6000,ang
Ses01F_script03_2,Ses01F_script03_2_M030,233.4050,235.7308,ang
Ses01F_script03_2,Ses01F_script03_2_M031,237.2400,241.4997,neu
Ses01F_script03_2,Ses01F_script03_2_M032,243.8542,246.8036,ang
Ses01F_script03_2,Ses01F_script03_2_M033,251.3391,257.0100,ang
Ses01F_script03_2,Ses01F_script03_2_M034,260.4625,263.6400,ang
Ses01F_script03_2,Ses01F_script03_2_M035,264.8475,267.1900,ang
Ses01F_script03_2,Ses01F_script03_2_M036,269.3425,273.6100,ang
Ses01F_script03_2,Ses01F_script03_2_M037,277.5875,286.5600,ang
Ses01F_script03_2,Ses01F_script03_2_M038,293.2325,295.3000,ang
Ses01F_script03_2,Ses01F_script03_2_M039,295.9600,297.4550,ang
Ses01F_script03_2,Ses01F_script03_2_M040,298.6500,314.6500,ang
Ses01F_impro07,Ses01F_impro07_F000,3.9500,10.5900,exc
Ses01F_impro07,Ses01F_impro07_F001,11.3600,16.5575,xxx
Ses01F_impro07,Ses01F_impro07_F002,19.6100,31.6500,exc
Ses01F_impro07,Ses01F_impro07_F003,32.5200,34.9000,exc
Ses01F_impro07,Ses01F_impro07_F004,37.1625,42.4900,exc
Ses01F_impro07,Ses01F_impro07_F005,42.9550,45.8850,exc
Ses01F_impro07,Ses01F_impro07_F006,46.2800,55.4100,xxx
Ses01F_impro07,Ses01F_impro07_F007,63.0200,72.7500,xxx
Ses01F_impro07,Ses01F_impro07_F008,73.5050,80.7800,xxx
Ses01F_impro07,Ses01F_impro07_F009,81.0275,83.3050,exc
Ses01F_impro07,Ses01F_impro07_F010,84.5100,88.3100,exc
Ses01F_impro07,Ses01F_impro07_F011,89.5600,94.8150,xxx
Ses01F_impro07,Ses01F_impro07_F012,94.8600,100.7400,exc
Ses01F_impro07,Ses01F_impro07_F013,103.2600,110.4600,exc
Ses01F_impro07,Ses01F_impro07_F014,115.6800,126.4100,xxx
Ses01F_impro07,Ses01F_impro07_F015,127.4300,130.3175,xxx
Ses01F_impro07,Ses01F_impro07_F016,133.3125,142.3625,exc
Ses01F_impro07,Ses01F_impro07_M000,2.9700,4.7800,exc
Ses01F_impro07,Ses01F_impro07_M001,7.5325,11.9600,exc
Ses01F_impro07,Ses01F_impro07_M002,13.9200,19.0900,exc
Ses01F_impro07,Ses01F_impro07_M003,20.6800,28.0600,exc
Ses01F_impro07,Ses01F_impro07_M004,30.9150,38.8100,exc
Ses01F_impro07,Ses01F_impro07_M005,41.1700,46.9975,exc
Ses01F_impro07,Ses01F_impro07_M006,47.1100,52.8125,exc
Ses01F_impro07,Ses01F_impro07_M007,54.1600,63.2800,exc
Ses01F_impro07,Ses01F_impro07_M008,64.6275,67.2400,exc
Ses01F_impro07,Ses01F_impro07_M009,67.7250,74.0325,exc
Ses01F_impro07,Ses01F_impro07_M010,76.6200,78.1700,xxx
Ses01F_impro07,Ses01F_impro07_M011,78.8400,81.3600,xxx
Ses01F_impro07,Ses01F_impro07_M012,82.6575,87.1025,neu
Ses01F_impro07,Ses01F_impro07_M013,87.5875,90.6500,neu
Ses01F_impro07,Ses01F_impro07_M014,94.2900,99.3700,exc
Ses01F_impro07,Ses01F_impro07_M015,99.9875,110.5400,exc
Ses01F_impro07,Ses01F_impro07_M016,110.5400,116.2800,xxx
Ses01F_impro07,Ses01F_impro07_M017,116.2800,119.8507,exc
Ses01F_impro07,Ses01F_impro07_M018,123.2575,128.0400,neu
Ses01F_impro07,Ses01F_impro07_M019,128.5400,141.6850,hap
Ses01M_script02_2,Ses01M_script02_2_F000,21.0588,23.3952,neu
Ses01M_script02_2,Ses01M_script02_2_F001,27.5800,29.9072,xxx
Ses01M_script02_2,Ses01M_script02_2_F002,31.3400,34.3200,fru
Ses01M_script02_2,Ses01M_script02_2_F003,40.7200,43.2000,fru
Ses01M_script02_2,Ses01M_script02_2_F004,43.2300,48.3982,xxx
Ses01M_script02_2,Ses01M_script02_2_F005,51.5700,53.8100,fru
Ses01M_script02_2,Ses01M_script02_2_F006,53.8600,60.2968,fru
Ses01M_script02_2,Ses01M_script02_2_F007,60.3600,65.6400,fru
Ses01M_script02_2,Ses01M_script02_2_F008,65.6900,68.7785,fru
Ses01M_script02_2,Ses01M_script02_2_F009,73.0400,76.8100,fru
Ses01M_script02_2,Ses01M_script02_2_F010,84.3550,91.7025,ang
Ses01M_script02_2,Ses01M_script02_2_F011,93.1300,98.0700,ang
Ses01M_script02_2,Ses01M_script02_2_F012,104.1425,109.0200,fru
Ses01M_script02_2,Ses01M_script02_2_F013,109.2700,113.8000,ang
Ses01M_script02_2,Ses01M_script02_2_F014,116.1300,119.3800,ang
Ses01M_script02_2,Ses01M_script02_2_F015,121.2775,125.9375,ang
Ses01M_script02_2,Ses01M_script02_2_F016,126.0225,137.5100,ang
Ses01M_script02_2,Ses01M_script02_2_F017,141.9575,145.1545,fru
Ses01M_script02_2,Ses01M_script02_2_F018,146.8400,157.2400,xxx
Ses01M_script02_2,Ses01M_script02_2_F019,189.0700,197.9100,neu
Ses01M_script02_2,Ses01M_script02_2_F020,198.0250,208.1600,xxx
Ses01M_script02_2,Ses01M_script02_2_F021,208.7300,221.1700,xxx
Ses01M_script02_2,Ses01M_script02_2_F022,222.6559,232.4642,sad
Ses01M_script02_2,Ses01M_script02_2_F023,235.3400,241.2075,xxx
Ses01M_script02_2,Ses01M_script02_2_F024,258.5600,265.2255,sad
Ses01M_script02_2,Ses01M_script02_2_F025,273.3052,275.4759,sad
Ses01M_script02_2,Ses01M_script02_2_F026,276.6600,278.5712,sad
Ses01M_script02_2,Ses01M_script02_2_F027,281.5975,283.4400,xxx
Ses01M_script02_2,Ses01M_script02_2_F028,298.4600,300.3400,fru
Ses01M_script02_2,Ses01M_script02_2_F029,301.0300,302.5000,fru
Ses01M_script02_2,Ses01M_script02_2_F030,307.7400,311.3225,ang
Ses01M_script02_2,Ses01M_script02_2_F031,359.5296,364.6775,ang
Ses01M_script02_2,Ses01M_script02_2_F032,365.5450,372.6025,ang
Ses01M_script02_2,Ses01M_script02_2_F033,373.8803,378.5200,sad
Ses01M_script02_2,Ses01M_script02_2_F034,382.4500,394.0500,sad
Ses01M_script02_2,Ses01M_script02_2_F035,397.6774,403.3800,sad
Ses01M_script02_2,Ses01M_script02_2_F036,403.7875,412.0800,sad
Ses01M_script02_2,Ses01M_script02_2_F037,417.3550,419.3550,sad
Ses01M_script02_2,Ses01M_script02_2_F038,427.3434,435.4800,sur
Ses01M_script02_2,Ses01M_script02_2_F039,437.5175,442.3000,sur
Ses01M_script02_2,Ses01M_script02_2_F040,443.1010,453.7200,sad
Ses01M_script02_2,Ses01M_script02_2_F041,465.8800,472.4052,xxx
Ses01M_script02_2,Ses01M_script02_2_F042,483.0575,490.6600,xxx
Ses01M_script02_2,Ses01M_script02_2_F043,493.9915,498.4250,xxx
Ses01M_script02_2,Ses01M_script02_2_F044,498.9575,503.2900,hap
Ses01M_script02_2,Ses01M_script02_2_F045,513.8090,521.4400,hap
Ses01M_script02_2,Ses01M_script02_2_F046,523.7100,526.5919,sad
Ses01M_script02_2,Ses01M_script02_2_F047,535.9982,539.3749,neu
Ses01M_script02_2,Ses01M_script02_2_M000,1.8500,6.5924,xxx
Ses01M_script02_2,Ses01M_script02_2_M001,6.8900,15.1948,exc
Ses01M_script02_2,Ses01M_script02_2_M002,15.9987,21.2600,exc
Ses01M_script02_2,Ses01M_script02_2_M003,23.4800,27.7100,exc
Ses01M_script02_2,Ses01M_script02_2_M004,29.4650,31.7161,xxx
Ses01M_script02_2,Ses01M_script02_2_M005,35.1500,41.2600,xxx
Ses01M_script02_2,Ses01M_script02_2_M006,48.9610,52.0600,fru
Ses01M_script02_2,Ses01M_script02_2_M007,70.2257,73.3600,xxx
Ses01M_script02_2,Ses01M_script02_2_M008,79.8400,84.9300,neu
Ses01M_script02_2,Ses01M_script02_2_M009,90.9850,93.7900,xxx
Ses01M_script02_2,Ses01M_script02_2_M010,97.9700,104.6100,fru
Ses01M_script02_2,Ses01M_script02_2_M011,104.6100,107.0800,xxx
Ses01M_script02_2,Ses01M_script02_2_M012,108.3575,109.8025,fru
Ses01M_script02_2,Ses01M_script02_2_M013,114.1000,116.5200,neu
Ses01M_script02_2,Ses01M_script02_2_M014,118.7775,123.1250,fru
Ses01M_script02_2,Ses01M_script02_2_M015,137.4365,140.3043,fru
Ses01M_script02_2,Ses01M_script02_2_M016,140.3043,143.4071,fru
Ses01M_script02_2,Ses01M_script02_2_M017,144.5525,147.0975,fru
Ses01M_script02_2,Ses01M_script02_2_M018,158.0200,166.1675,fru
Ses01M_script02_2,Ses01M_script02_2_M019,166.3600,174.7925,neu
Ses01M_script02_2,Ses01M_script02_2_M020,174.8850,184.7175,neu
Ses01M_script02_2,Ses01M_script02_2_M021,184.8300,189.5425,neu
Ses01M_script02_2,Ses01M_script02_2_M022,232.3838,235.8500,neu
Ses01M_script02_2,Ses01M_script02_2_M023,241.5900,255.4550,neu
Ses01M_script02_2,Ses01M_script02_2_M024,255.5100,259.0275,xxx
Ses01M_script02_2,Ses01M_script02_2_M025,265.3800,269.6874,neu
Ses01M_script02_2,Ses01M_script02_2_M026,270.6120,273.1525,xxx
Ses01M_script02_2,Ses01M_script02_2_M027,274.9100,277.7200,neu
Ses01M_script02_2,Ses01M_script02_2_M028,279.5359,282.4301,neu
Ses01M_script02_2,Ses01M_script02_2_M029,283.5959,288.0578,neu
Ses01M_script02_2,Ses01M_script02_2_M030,289.3844,293.8865,neu
Ses01M_script02_2,Ses01M_script02_2_M031,294.0375,299.4000,fru
Ses01M_script02_2,Ses01M_script02_2_M032,299.9500,301.6900,fru
Ses01M_script02_2,Ses01M_script02_2_M033,301.9800,308.7400,ang
Ses01M_script02_2,Ses01M_script02_2_M034,310.3372,312.7253,fru
Ses01M_script02_2,Ses01M_script02_2_M035,312.7253,327.0096,ang
Ses01M_script02_2,Ses01M_script02_2_M036,327.3500,337.2525,xxx
Ses01M_script02_2,Ses01M_script02_2_M037,337.3025,352.1575,sad
Ses01M_script02_2,Ses01M_script02_2_M038,352.7475,359.8914,sad
Ses01M_script02_2,Ses01M_script02_2_M039,364.5650,365.9500,neu
Ses01M_script02_2,Ses01M_script02_2_M040,372.4150,374.0700,neu
Ses01M_script02_2,Ses01M_script02_2_M041,378.5030,381.5100,sad
Ses01M_script02_2,Ses01M_script02_2_M042,394.5500,397.9186,sad
Ses01M_script02_2,Ses01M_script02_2_M043,413.9173,418.2500,sad
Ses01M_script02_2,Ses01M_script02_2_M044,419.2600,425.9700,sad
Ses01M_script02_2,Ses01M_script02_2_M045,435.7448,437.6250,sad
Ses01M_script02_2,Ses01M_script02_2_M046,454.7986,463.2300,xxx
Ses01M_script02_2,Ses01M_script02_2_M047,472.2846,478.6200,xxx
Ses01M_script02_2,Ses01M_script02_2_M048,479.8820,484.1975,xxx
Ses01M_script02_2,Ses01M_script02_2_M049,490.9800,494.4875,hap
Ses01M_script02_2,Ses01M_script02_2_M050,497.8775,500.0400,neu
Ses01M_script02_2,Ses01M_script02_2_M051,509.1461,513.8400,neu
Ses01M_script02_2,Ses01M_script02_2_M052,525.2750,528.0391,hap
Ses01M_script02_2,Ses01M_script02_2_M053,528.9636,535.2345,hap
Ses01M_script02_2,Ses01M_script02_2_M054,539.5758,542.2691,neu
Ses01F_script02_2,Ses01F_script02_2_F000,5.8300,8.3081,neu
Ses01F_script02_2,Ses01F_script02_2_F001,9.5800,11.4525,neu
Ses01F_script02_2,Ses01F_script02_2_F002,13.2797,17.0500,xxx
Ses01F_script02_2,Ses01F_script02_2_F003,21.8300,29.7100,xxx
Ses01F_script02_2,Ses01F_script02_2_F004,31.2100,43.4739,xxx
Ses01F_script02_2,Ses01F_script02_2_F005,45.4200,49.0894,xxx
Ses01F_script02_2,Ses01F_script02_2_F006,55.6700,61.9600,ang
Ses01F_script02_2,Ses01F_script02_2_F007,63.1500,68.8600,fru
Ses01F_script02_2,Ses01F_script02_2_F008,75.6600,81.6545,ang
Ses01F_script02_2,Ses01F_script02_2_F009,82.3400,86.5400,ang
Ses01F_script02_2,Ses01F_script02_2_F010,87.7100,91.3205,ang
Ses01F_script02_2,Ses01F_script02_2_F011,94.5325,98.8125,xxx
Ses01F_script02_2,Ses01F_script02_2_F012,98.8450,111.6500,fru
Ses01F_script02_2,Ses01F_script02_2_F013,113.3900,115.7800,fru
Ses01F_script02_2,Ses01F_script02_2_F014,116.9814,124.0468,xxx
Ses01F_script02_2,Ses01F_script02_2_F015,124.0928,134.5900,sad
Ses01F_script02_2,Ses01F_script02_2_F016,136.1600,139.3300,ang
Ses01F_script02_2,Ses01F_script02_2_F017,165.7200,172.6700,neu
Ses01F_script02_2,Ses01F_script02_2_F018,173.9200,187.6100,xxx
Ses01F_script02_2,Ses01F_script02_2_F019,187.8883,204.1594,hap
Ses01F_script02_2,Ses01F_script02_2_F020,206.4200,209.2600,xxx
Ses01F_script02_2,Ses01F_script02_2_F021,209.2900,211.9500,fru
Ses01F_script02_2,Ses01F_script02_2_F022,227.2196,233.5946,sad
Ses01F_script02_2,Ses01F_script02_2_F023,243.1455,245.4699,neu
Ses01F_script02_2,Ses01F_script02_2_F024,247.4089,249.0832,xxx
Ses01F_script02_2,Ses01F_script02_2_F025,250.1400,253.9225,fru
Ses01F_script02_2,Ses01F_script02_2_F026,260.2214,262.0632,neu
Ses01F_script02_2,Ses01F_script02_2_F027,269.5575,271.5911,fru
Ses01F_script02_2,Ses01F_script02_2_F028,278.7400,282.9200,xxx
Ses01F_script02_2,Ses01F_script02_2_F029,291.9425,293.3800,fru
Ses01F_script02_2,Ses01F_script02_2_F030,311.4518,317.1300,fru
Ses01F_script02_2,Ses01F_script02_2_F031,319.4461,324.9325,xxx
Ses01F_script02_2,Ses01F_script02_2_F032,327.9760,334.5600,fru
Ses01F_script02_2,Ses01F_script02_2_F033,334.7500,337.8491,fru
Ses01F_script02_2,Ses01F_script02_2_F034,339.3400,343.8100,sad
Ses01F_script02_2,Ses01F_script02_2_F035,352.6600,366.2026,sad
Ses01F_script02_2,Ses01F_script02_2_F036,368.6300,370.8000,sad
Ses01F_script02_2,Ses01F_script02_2_F037,376.6511,384.0300,sur
Ses01F_script02_2,Ses01F_script02_2_F038,385.3000,388.7500,sur
Ses01F_script02_2,Ses01F_script02_2_F039,389.7462,393.4700,xxx
Ses01F_script02_2,Ses01F_script02_2_F040,394.9704,404.9600,sad
Ses01F_script02_2,Ses01F_script02_2_F041,413.7500,419.3655,neu
Ses01F_script02_2,Ses01F_script02_2_F042,428.8300,435.0600,hap
Ses01F_script02_2,Ses01F_script02_2_F043,438.9800,442.8150,hap
Ses01F_script02_2,Ses01F_script02_2_F044,444.2349,446.3700,hap
Ses01F_script02_2,Ses01F_script02_2_F045,455.5669,460.1600,hap
Ses01F_script02_2,Ses01F_script02_2_F046,463.6525,466.1765,sad
Ses01F_script02_2,Ses01F_script02_2_F047,473.6101,476.5559,neu
Ses01F_script02_2,Ses01F_script02_2_M000,3.1700,6.2675,exc
Ses01F_script02_2,Ses01F_script02_2_M001,7.7800,10.2200,exc
Ses01F_script02_2,Ses01F_script02_2_M002,10.9900,13.4131,neu
Ses01F_script02_2,Ses01F_script02_2_M003,16.4100,22.2600,xxx
Ses01F_script02_2,Ses01F_script02_2_M004,28.9400,31.6600,fru
Ses01F_script02_2,Ses01F_script02_2_M005,42.7835,45.9825,xxx
Ses01F_script02_2,Ses01F_script02_2_M006,49.2000,56.0900,neu
Ses01F_script02_2,Ses01F_script02_2_M007,61.2800,63.5700,fru
Ses01F_script02_2,Ses01F_script02_2_M008,68.3400,77.8800,fru
Ses01F_script02_2,Ses01F_script02_2_M009,81.1500,82.7975,fru
Ses01F_script02_2,Ses01F_script02_2_M010,86.1500,88.4300,fru
Ses01F_script02_2,Ses01F_script02_2_M011,91.5046,94.8877,fru
Ses01F_script02_2,Ses01F_script02_2_M012,110.8500,113.9400,xxx
Ses01F_script02_2,Ses01F_script02_2_M013,115.0300,117.2346,fru
Ses01F_script02_2,Ses01F_script02_2_M014,133.6600,136.7425,fru
Ses01F_script02_2,Ses01F_script02_2_M015,138.6200,144.1450,fru
Ses01F_script02_2,Ses01F_script02_2_M016,144.1650,159.8000,neu
Ses01F_script02_2,Ses01F_script02_2_M017,159.8775,165.3700,neu
Ses01F_script02_2,Ses01F_script02_2_M018,203.5900,206.9211,xxx
Ses01F_script02_2,Ses01F_script02_2_M019,211.3400,221.8950,neu
Ses01F_script02_2,Ses01F_script02_2_M020,221.9724,227.6800,fru
Ses01F_script02_2,Ses01F_script02_2_M021,232.8800,237.9673,neu
Ses01F_script02_2,Ses01F_script02_2_M022,238.0133,243.3756,neu
Ses01F_script02_2,Ses01F_script02_2_M023,244.9200,247.8800,neu
Ses01F_script02_2,Ses01F_script02_2_M024,249.0900,250.9200,hap
Ses01F_script02_2,Ses01F_script02_2_M025,251.8900,253.4098,xxx
Ses01F_script02_2,Ses01F_script02_2_M026,256.8300,260.8204,hap
Ses01F_script02_2,Ses01F_script02_2_M027,261.7500,266.7811,oth
Ses01F_script02_2,Ses01F_script02_2_M028,267.0343,269.5888,xxx
Ses01F_script02_2,Ses01F_script02_2_M029,270.9007,279.6400,xxx
Ses01F_script02_2,Ses01F_script02_2_M030,282.0800,294.3000,xxx
Ses01F_script02_2,Ses01F_script02_2_M031,294.3300,309.0300,fru
Ses01F_script02_2,Ses01F_script02_2_M032,309.0850,311.7279,fru
Ses01F_script02_2,Ses01F_script02_2_M033,316.8500,319.8750,neu
Ses01F_script02_2,Ses01F_script02_2_M034,324.4100,326.3400,xxx
Ses01F_script02_2,Ses01F_script02_2_M035,331.6100,335.1425,fru
Ses01F_script02_2,Ses01F_script02_2_M036,337.3198,339.8275,fru
Ses01F_script02_2,Ses01F_script02_2_M037,366.2026,369.0947,sad
Ses01F_script02_2,Ses01F_script02_2_M038,373.5100,377.1344,sad
Ses01F_script02_2,Ses01F_script02_2_M039,384.0157,385.6925,sur
Ses01F_script02_2,Ses01F_script02_2_M040,406.0100,412.7900,neu
Ses01F_script02_2,Ses01F_script02_2_M041,419.3800,423.7152,fru
Ses01F_script02_2,Ses01F_script02_2_M042,425.4413,429.7000,neu
Ses01F_script02_2,Ses01F_script02_2_M043,434.6255,436.0279,neu
Ses01F_script02_2,Ses01F_script02_2_M044,436.3040,439.4800,hap
Ses01F_script02_2,Ses01F_script02_2_M045,442.3600,444.5600,xxx
Ses01F_script02_2,Ses01F_script02_2_M046,445.9900,447.8802,hap
Ses01F_script02_2,Ses01F_script02_2_M047,449.3991,453.6338,neu
Ses01F_script02_2,Ses01F_script02_2_M048,465.4700,472.4700,neu
Ses01F_script02_2,Ses01F_script02_2_M049,476.6710,479.1565,hap
Ses01F_script01_2,Ses01F_script01_2_F000,6.7800,10.5900,xxx
Ses01F_script01_2,Ses01F_script01_2_F001,12.7100,17.2300,xxx
Ses01F_script01_2,Ses01F_script01_2_F002,21.2500,26.4100,xxx
Ses01F_script01_2,Ses01F_script01_2_F003,39.9300,42.9600,ang
Ses01F_script01_2,Ses01F_script01_2_F004,44.3500,46.3000,ang
Ses01F_script01_2,Ses01F_script01_2_F005,47.1000,50.8500,ang
Ses01F_script01_2,Ses01F_script01_2_F006,52.0300,56.4200,ang
Ses01F_script01_2,Ses01F_script01_2_F007,57.7600,66.6500,ang
Ses01F_script01_2,Ses01F_script01_2_F008,67.4800,78.2600,ang
Ses01F_script01_2,Ses01F_script01_2_F009,82.1200,91.2800,ang
Ses01F_script01_2,Ses01F_script01_2_F010,92.3600,102.1700,ang
Ses01F_script01_2,Ses01F_script01_2_F011,102.2600,105.7600,ang
Ses01F_script01_2,Ses01F_script01_2_F012,108.2000,122.3400,ang
Ses01F_script01_2,Ses01F_script01_2_F013,122.4100,132.6200,ang
Ses01F_script01_2,Ses01F_script01_2_F014,137.9800,140.6900,fru
Ses01F_script01_2,Ses01F_script01_2_M000,10.0840,13.4800,xxx
Ses01F_script01_2,Ses01F_script01_2_M001,16.6300,21.6600,neu
Ses01F_script01_2,Ses01F_script01_2_M002,25.7300,33.0800,xxx
Ses01F_script01_2,Ses01F_script01_2_M003,33.6200,40.5200,fru
Ses01F_script01_2,Ses01F_script01_2_M004,42.4400,45.2400,neu
Ses01F_script01_2,Ses01F_script01_2_M005,45.8000,47.5900,xxx
Ses01F_script01_2,Ses01F_script01_2_M006,50.6000,52.5500,fru
Ses01F_script01_2,Ses01F_script01_2_M007,55.8700,58.2000,fru
Ses01F_script01_2,Ses01F_script01_2_M008,66.1000,68.3100,neu
Ses01F_script01_2,Ses01F_script01_2_M009,78.3800,82.6500,fru
Ses01F_script01_2,Ses01F_script01_2_M010,90.6500,94.8900,fru
Ses01F_script01_2,Ses01F_script01_2_M011,106.6100,108.1825,fru
Ses01F_script01_2,Ses01F_script01_2_M012,109.3800,111.6500,fru
Ses01F_script01_2,Ses01F_script01_2_M013,121.2900,123.2300,fru
Ses01F_script01_2,Ses01F_script01_2_M014,124.1625,126.3600,fru
Ses01F_script01_2,Ses01F_script01_2_M015,126.5800,133.7600,fru
